"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y"
"IL17C",1,0,0,0.71984937949958,-3.37384287109839,1.08135229498534,0.291463025849927,0.977208286870888,-4.58898869121389,1,0,0
"IL17D",1,0,0,-0.400473988305801,-6.08328789277363,-0.625676444383866,0.538081000553542,0.977208286870888,-4.64519702866055,1,0,0
"IL17F",1,0,0,0.23559467275439,-7.21156008812151,0.537022478168294,0.596739745321269,0.977208286870888,-4.65292336135625,1,0,0
"IL17RA",1,0,0,0.339934523981164,8.42937516240579,0.825537971720627,0.418088877009995,0.977208286870888,-4.62381252712659,1,0,0
"IL17RB",1,0,0,0.0851880769619267,0.28932813213678,0.240018593638494,0.812578436712225,0.977208286870888,-4.67046905654382,1,0,0
"IL17RC",1,0,0,-0.198765842765479,3.00969431812401,-0.354416284959846,0.726462695134243,0.977208286870888,-4.66526322585883,1,0,0
"IL17RD",1,0,0,0.914887429035423,-6.01605886992967,1.23956476017454,0.228432323939107,0.977208286870888,-4.56367634323645,1,0,0
"IL17RE",1,0,0,0.583266697266826,-6.33730244740113,0.885012642986758,0.385893514346309,0.977208286870888,-4.61643361902428,1,0,0
"IL17REL",1,0,0,0.758259627467649,1.35275977616835,1.05429230362069,0.303397162228399,0.977208286870888,-4.59304166995496,1,0,0
"IL18",1,0,0,-0.0717303199154049,3.3982985223342,-0.0899600438322748,0.929147727871061,0.99055892376396,-4.67427880948389,1,0,0
"IL18BP",1,0,0,-0.656571677735506,3.09684905465291,-0.953880115081407,0.350695515844069,0.977208286870888,-4.60733482794905,1,0,0
"IL18R1",1,0,0,0.617781420651474,3.09610174870861,2.37202473674767,0.0270383651482108,0.977208286870888,-4.3251202309532,1,0,0
"IL18RAP",1,0,0,0.272730580044747,1.55687420467365,0.253848829327581,0.802012484002958,0.977208286870888,-4.66994480134325,1,0,0
"IL19",1,0,0,0.27482088563474,-6.47535913467093,0.411649823050911,0.684651236319456,0.977208286870888,-4.66192271377117,1,0,0
"IL1A",1,0,0,1.12468384788357,-4.68379043896096,1.16491363996032,0.256755204660537,0.977208286870888,-4.57595568774916,1,0,0
"IL1B",1,0,0,-0.907350102923546,5.81164003159862,-1.40093514093007,0.175433481479284,0.977208286870888,-4.53522484660758,1,0,0
"IL1F10",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"IL1F5",1,0,0,-0.398822845912328,-7.39567651641975,-0.992266934369397,0.332050916380069,0.977208286870888,-4.60201178722755,1,0,0
"IL1F6",1,0,0,-0.0477130282748544,-5.55053907935043,-0.0474982474460425,0.962552454492074,0.995646772996648,-4.67472895073995,1,0,0
"IL1F7",1,0,0,-0.937449954598303,-6.96311978768679,-1.99136282253027,0.0592337661358084,0.977208286870888,-4.41338353640517,1,0,0
"IL1F8",1,0,0,-0.175895429351144,-7.27890501250675,-0.373371177983388,0.712510620530419,0.977208286870888,-4.66421083299554,1,0,0
"IL1F9",1,0,0,-0.616917779507145,-7.2918217861365,-1.49240745560297,0.150051489140842,0.977208286870888,-4.51803039565964,1,0,0
"IL1R1",1,0,0,-0.909792507431406,1.04381984144696,-1.10188945920854,0.282633758520976,0.977208286870888,-4.58585727750795,1,0,0
"IL1R2",1,0,0,-0.366267618285481,1.48777751384342,-0.288623371824987,0.7756205760051,0.977208286870888,-4.66849848014998,1,0,0
"IL1RAP",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"IL1RAPL1",1,0,0,0.686412289744889,4.71976801908464,1.32231038445476,0.199893165054416,0.977208286870888,-4.54940090603801,1,0,0
"IL1RAPL2",1,0,0,-1.39538136101014,-6.92112484256365,-1.96934194044606,0.0618700737268531,0.977208286870888,-4.41831584141201,1,0,0
"IL1RL1",1,0,0,1.10456793009014,-0.782764165423172,1.07358755926226,0.294852424659609,0.977208286870888,-4.59016021379959,1,0,0
"IL1RL2",1,0,0,0.824387215231712,-5.86027689151653,0.95496976496142,0.35015664208629,0.977208286870888,-4.60718617968608,1,0,0
"IL1RN",1,0,0,-0.286907152049908,2.61530552670251,-0.27592026247193,0.785231267639593,0.977208286870888,-4.66904804170415,1,0,0
"IL2",1,0,0,1.29687310915617,6.50293226562226,2.33666001638411,0.0291496723378209,0.977208286870888,-4.33351009526369,1,0,0
"IL20",1,0,0,-0.445130828336497,-7.37362509621776,-1.00760726910789,0.324795164601165,0.977208286870888,-4.59983530258903,1,0,0
"IL20RA",1,0,0,-0.634170370212247,-6.39412644699757,-0.814289374708932,0.424363776507302,0.977208286870888,-4.62515711914484,1,0,0
"IL20RB",1,0,0,0.790704174518132,-7.19422547050096,2.21611114424269,0.0375367762331067,0.977208286870888,-4.36186178663656,1,0,0
"IL21",1,0,0,0.042400288497098,-6.84970746014503,0.0654694464604358,0.948402248682377,0.9942059040718,-4.67457235437189,1,0,0
"IL21R",1,0,0,0.505458793673755,-1.12653682176889,1.21989577672937,0.235653646343809,0.977208286870888,-4.56696818966179,1,0,0
"IL22",1,0,0,0.729844809887812,-7.09607013975172,1.54814409976054,0.136111771877209,0.977208286870888,-4.50720600910405,1,0,0
"IL22RA1",1,0,0,0.0656236188490369,2.14982804181497,0.0761444797354751,0.940004850656566,0.991794403797773,-4.67445576481941,1,0,0
"IL22RA2",1,0,0,0.217861002001529,-6.55715549595458,0.273820809063287,0.786823062330106,0.977208286870888,-4.66913651815686,1,0,0
"IL23A",1,0,0,0.00924690728992239,-6.44570426526114,0.0127539131403881,0.989941163833594,0.999255269795809,-4.67489045491612,1,0,0
"IL23R",1,0,0,0.51040132054966,-1.21984723816691,0.904996511696819,0.375448839281748,0.977208286870888,-4.61385386071399,1,0,0
"IL24",1,0,0,0.019061948379635,-3.14109076108674,0.0143446701542253,0.988686640660964,0.999255269795809,-4.67488712896592,1,0,0
"IL25",1,0,0,0.590406450783855,-1.20912906915509,0.514329478720475,0.612242798152028,0.977208286870888,-4.65472131471125,1,0,0
"IL26",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"IL27",1,0,0,-0.0758031309673628,-2.98710873673955,-0.0823569550151946,0.935121096446838,0.991152096535733,-4.67437983089656,1,0,0
"IL27RA",1,0,0,0.354258944411049,-6.04887265772647,0.428273211687653,0.672691425059494,0.977208286870888,-4.66086154101705,1,0,0
"IL28A",1,0,0,0.620386898028028,4.51428457042655,2.06853550976172,0.0507657184412719,0.977208286870888,-4.39592213996919,1,0,0
"IL28B",1,0,0,0.451375978476499,-5.78817850130427,0.585118236008878,0.564529824322271,0.977208286870888,-4.64886956304236,1,0,0
"IL28RA",1,0,0,0.183937492094753,-6.99665205488652,0.41609981340669,0.68144118785748,0.977208286870888,-4.66164263833043,1,0,0
"IL29",1,0,0,-0.996519332659001,-1.57505890620009,-0.795213684032922,0.435138798353644,0.977208286870888,-4.62739974064703,1,0,0
"IL2RA",1,0,0,-0.609752685080201,-2.80746783191084,-0.937253066156179,0.358988020263895,0.977208286870888,-4.6095851223735,1,0,0
"IL2RB",1,0,0,0.464773333107362,1.70457064036844,0.624464212842536,0.538861776033457,0.977208286870888,-4.64531013546668,1,0,0
"IL2RG",1,0,0,-0.628759478903306,4.13918756695361,-0.468488997060616,0.644127111236436,0.977208286870888,-4.65812641578923,1,0,0
"IL3",1,0,0,0.5998422276288,5.48603340371325,1.26349547346927,0.219875335672788,0.977208286870888,-4.55961794635927,1,0,0
"IL31",1,0,0,-0.436245991323331,-5.50356073301607,-0.456099641496584,0.652869817890798,0.977208286870888,-4.6589942690174,1,0,0
"IL31RA",1,0,0,-0.000934688909157266,-7.25727506720253,-0.00201760372865051,0.998408699636787,0.999657283852361,-4.67490269118969,1,0,0
"IL32",1,0,0,-0.325976407468706,-1.92870341755953,-0.260599157498483,0.796869308942574,0.977208286870888,-4.66967837458844,1,0,0
"IL33",1,0,0,0.0693753057400772,3.54059709570143,0.0567107517471042,0.955296811179073,0.99512467842614,-4.6746548959391,1,0,0
"IL34",1,0,0,-1.00255764695661,-6.20936502376322,-1.16148812291811,0.2581150130389,0.977208286870888,-4.5765049942992,1,0,0
"IL3RA",1,0,0,-0.25104189916699,-5.9609545384313,-0.393981319119528,0.697456370490262,0.977208286870888,-4.66300585289228,1,0,0
"IL4",1,0,0,-0.320853790754945,5.75200380224966,-0.570195298252438,0.574427536105017,0.977208286870888,-4.65016252965763,1,0,0
"IL4I1",1,0,0,0.722843255387462,-5.54472226820615,0.903037560607115,0.376464360751696,0.977208286870888,-4.61410895124303,1,0,0
"IL4R",1,0,0,0.90744133072293,0.523984988278468,1.49660353580187,0.14896292076245,0.977208286870888,-4.51722439073817,1,0,0
"IL5",1,0,0,1.46802811910901,-0.862591321552824,1.38676052997451,0.17965783110174,0.977208286870888,-4.53782293299268,1,0,0
"IL5RA",1,0,0,-0.921342922996098,-5.37164746774418,-1.13561204073245,0.268559853036189,0.977208286870888,-4.58061336559684,1,0,0
"IL6",1,0,0,-0.277937521761297,5.85036002213421,-0.65563002152121,0.518983317854235,0.977208286870888,-4.64233735746619,1,0,0
"IL6R",1,0,0,-1.38005697073723,-3.60399356655698,-1.04789082819223,0.30627056882237,0.977208286870888,-4.59398819698576,1,0,0
"IL6ST",1,0,0,-0.0771739971680709,6.61608289439234,-0.350292622835957,0.729511100384235,0.977208286870888,-4.66548507309697,1,0,0
"IL7",1,0,0,0.88493177285847,4.97257378848315,0.640556288656408,0.528546936335158,0.977208286870888,-4.64379200507165,1,0,0
"IL7R",1,0,0,-0.87151904716431,-1.2634311842615,-0.80861736031197,0.427550088132226,0.977208286870888,-4.62582889647644,1,0,0
"IL8",1,0,0,1.07966984516146,6.29198042882917,1.4588907138205,0.158981324550016,0.977208286870888,-4.52441505753044,1,0,0
"IL9",1,0,0,1.7515954056727,2.01352632775017,2.190803647929,0.039555772449347,0.977208286870888,-4.36775827589241,1,0,0
"IL9R",1,0,0,-0.488342879939294,-7.35304792878786,-1.03640794288241,0.311473113400719,0.977208286870888,-4.59567419951806,1,0,0
"ILDR1",1,0,0,0.195529474471191,-0.854662781876551,0.264839394194504,0.793643416596195,0.977208286870888,-4.6695074841837,1,0,0
"ILDR2",1,0,0,1.07467699587522,0.399804815571658,1.32693893634411,0.198382823566018,0.977208286870888,-4.54858252348543,1,0,0
"ILF2",1,0,0,-0.16271033229805,7.27209334453065,-0.865240672645007,0.396412639690874,0.977208286870888,-4.61893662876821,1,0,0
"ILF3",1,0,0,0.103004516334022,7.90929719306159,0.652744557163587,0.520806587499512,0.977208286870888,-4.64261824280792,1,0,0
"ILK",1,0,0,0.0184422841028571,4.940468072315,0.0930557109900335,0.926716819645578,0.990194729978852,-4.67423512742918,1,0,0
"ILKAP",1,0,0,-0.0766447230104603,7.54101402655442,-0.459167534681849,0.650700095624358,0.977208286870888,-4.65878145675255,1,0,0
"ILVBL",1,0,0,0.263121267583882,4.05900184441993,0.968768915509979,0.343381109637061,0.977208286870888,-4.60529127673578,1,0,0
"IMMP1L",1,0,0,-0.0331612059307289,1.03155067524926,-0.09853630220197,0.922414933389934,0.989667114124917,-4.67415417403825,1,0,0
"IMMP2L",1,0,0,-0.41308691069677,1.22570424595152,-1.03941858938303,0.310103081639098,0.977208286870888,-4.59523363194437,1,0,0
"IMMT",1,0,0,-0.0571419525323895,6.24106090656532,-0.377467693749813,0.709508599299331,0.977208286870888,-4.66397635555946,1,0,0
"IMP3",1,0,0,0.210714555961748,3.04643139970716,0.772719144549144,0.448060015947846,0.977208286870888,-4.62998309678534,1,0,0
"IMP4",1,0,0,0.0375696046904244,5.15529513881582,0.216965519422346,0.83027091341029,0.977208286870888,-4.67127825543379,1,0,0
"IMP5",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"IMPA1",1,0,0,-0.156319520502731,3.79432917574066,-0.771213638184717,0.448933064410403,0.977208286870888,-4.63015361572244,1,0,0
"IMPA2",1,0,0,0.08472545886044,4.64385485650395,0.257640200176297,0.799122635115657,0.977208286870888,-4.66979601175762,1,0,0
"IMPACT",1,0,0,-0.038062220298456,4.13193208715812,-0.148851827308073,0.88305117110762,0.984430319196236,-4.67319508271643,1,0,0
"IMPAD1",1,0,0,0.184012238146242,4.93009990369706,0.783690421362056,0.441728983761552,0.977208286870888,-4.62873142440633,1,0,0
"IMPDH1",1,0,0,-0.0684779482213775,7.20173025423184,-0.282363336041009,0.780352192119767,0.977208286870888,-4.66877235039955,1,0,0
"IMPDH2",1,0,0,-0.252767140098807,7.98728861193761,-0.868343217020541,0.394749857216203,0.977208286870888,-4.61854713433051,1,0,0
"IMPG1",1,0,0,1.21573431770311,-6.97159063359455,2.09183602366426,0.0484312229294231,0.977208286870888,-4.39059954721277,1,0,0
"IMPG2",1,0,0,0.555557735532608,1.35047389993749,1.22246635723806,0.234700163052791,0.977208286870888,-4.56654023795109,1,0,0
"INA",1,0,0,-0.790125761864634,3.81891975778377,-0.784101960970154,0.441492574073235,0.977208286870888,-4.62868416500054,1,0,0
"INADL",1,0,0,0.979257003462362,-5.49778885175289,1.14034635912485,0.266625952370016,0.977208286870888,-4.57986714003326,1,0,0
"INCA1",1,0,0,0.284775548693814,0.414531312745434,0.661154797970581,0.515502188461186,0.977208286870888,-4.64179634309056,1,0,0
"INCENP",1,0,0,-0.264629703097923,5.47621346014619,-0.866750184441853,0.395603064819928,0.977208286870888,-4.61874727657177,1,0,0
"INE1",1,0,0,0.262148266057669,-1.84037005123425,0.618393590953929,0.54278087689871,0.977208286870888,-4.64587346799537,1,0,0
"INE2",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"INF2",1,0,0,0.519270937252496,6.7450026695382,1.44871068406664,0.161777320615523,0.977208286870888,-4.52633520964433,1,0,0
"ING1",1,0,0,0.0848843059026243,3.03014195148329,0.407597086966606,0.68758003902016,0.977208286870888,-4.66217524177555,1,0,0
"ING2",1,0,0,-0.00138741747705629,3.63943833528821,-0.00504487142648825,0.996021083977323,0.999255269795809,-4.67490104158692,1,0,0
"ING3",1,0,0,-0.198644661042544,4.70157147943223,-1.0309297407198,0.313976985577508,0.977208286870888,-4.59647315751315,1,0,0
"ING4",1,0,0,0.0111873861749832,4.4649640690383,0.0467754407017651,0.963121876179534,0.995750392223525,-4.67473420730598,1,0,0
"ING5",1,0,0,-0.0232099464600286,3.70826391633774,-0.118180211399095,0.907016717954219,0.986829790406316,-4.67382603991746,1,0,0
"INGX",1,0,0,0.720208354009197,-6.99784872002688,1.6781607521779,0.107723517960157,0.977208286870888,-4.48101670581591,1,0,0
"INHA",1,0,0,-1.82594598169307,-5.49883947804354,-2.36346833358027,0.0275358385807885,0.977208286870888,-4.32715280575603,1,0,0
"INHBA",1,0,0,0.2932723850311,-0.197668795580363,0.294978573405249,0.770826136193014,0.977208286870888,-4.66821439208734,1,0,0
"INHBB",1,0,0,0.352641878906474,-5.60698942231323,0.357631476382984,0.724089084850786,0.977208286870888,-4.66508849044177,1,0,0
"INHBC",1,0,0,0.172903258506975,-3.3850651892474,0.195572924686327,0.846772084140632,0.978010114385817,-4.67195669776078,1,0,0
"INHBE",1,0,0,1.28379624891595,-5.53293947654043,1.57979155922953,0.128684587213105,0.977208286870888,-4.50094894999144,1,0,0
"INMT",1,0,0,1.21795428259263,-6.30307280153099,1.95884925039518,0.0631624160393452,0.977208286870888,-4.4206577464099,1,0,0
"INO80",1,0,0,0.259520178137277,4.80209847960593,1.36825916968012,0.185292938103472,0.977208286870888,-4.54118635625358,1,0,0
"INO80B",1,0,0,0.317296805817805,6.38825367730198,1.63625747082866,0.116271061396695,0.977208286870888,-4.48959430743717,1,0,0
"INO80C",1,0,0,0.167480306687863,0.264044532427645,0.538533089358026,0.595714569314848,0.977208286870888,-4.65280105329345,1,0,0
"INO80D",1,0,0,0.189214612942615,3.33000271431791,0.619306383450521,0.542190621865591,0.977208286870888,-4.64578909273466,1,0,0
"INO80E",1,0,0,0.120912277270473,5.99949086894886,0.438052237246336,0.665696779672806,0.977208286870888,-4.66021827704307,1,0,0
"INPP1",1,0,0,-0.35111269829079,2.82376928487636,-1.02377009557437,0.317270699803886,0.977208286870888,-4.59751206745014,1,0,0
"INPP4A",1,0,0,0.246374081888705,6.1392672050957,0.931665104078485,0.361804340835855,0.977208286870888,-4.6103338034949,1,0,0
"INPP4B",1,0,0,0.54012751578627,4.14592207651192,0.632643235790499,0.533605636194368,0.977208286870888,-4.64454302549792,1,0,0
"INPP5A",1,0,0,0.0972080776941064,4.88694138110999,0.428931605639353,0.672219533050465,0.977208286870888,-4.66081867342849,1,0,0
"INPP5B",1,0,0,0.119823012631114,6.04466409179326,0.543599414016743,0.592282602092288,0.977208286870888,-4.65238846935669,1,0,0
"INPP5D",1,0,0,0.200651902124516,9.08188774978168,1.10049942949689,0.283225167525704,0.977208286870888,-4.58607071779462,1,0,0
"INPP5E",1,0,0,0.0500692400758957,4.26693119194239,0.204026843685111,0.840242101490863,0.977265025276739,-4.6716969393737,1,0,0
"INPP5F",1,0,0,0.337169037948667,3.88263195093204,1.34014669698662,0.194122106649202,0.977208286870888,-4.54623595547423,1,0,0
"INPP5J",1,0,0,-0.430469091539393,-4.72485571010149,-0.488196036921286,0.630328973790452,0.977208286870888,-4.65669988724723,1,0,0
"INPP5K",1,0,0,0.105138174881555,5.31164360290806,0.468263545060175,0.644285739372672,0.977208286870888,-4.65814240844366,1,0,0
"INPPL1",1,0,0,-0.377130632428863,7.00030748822959,-0.682421440497506,0.502224166777192,0.977208286870888,-4.63967463452935,1,0,0
"INS",1,0,0,0.465261357099434,-2.92837144835644,0.481816574090043,0.634780869799718,0.977208286870888,-4.65716785728383,1,0,0
"INS-IGF2",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"INSC",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"INSIG1",1,0,0,-1.00101876978947,-2.8104620297877,-0.780731219200692,0.443431186746315,0.977208286870888,-4.62907059031923,1,0,0
"INSIG2",1,0,0,0.396588023246815,4.08390636098002,1.80050644807947,0.0857588732796564,0.977208286870888,-4.45528959832591,1,0,0
"INSL3",1,0,0,-0.161017816981497,2.58177909856274,-0.527233086898143,0.603404062829392,0.977208286870888,-4.65370804150981,1,0,0
"INSL4",1,0,0,1.09387474918899,0.33252378417367,2.03011877362876,0.0548355106620572,0.977208286870888,-4.40464764980112,1,0,0
"INSL5",1,0,0,0.31748048593325,-6.91776885942502,0.598934194710608,0.555445287498464,0.977208286870888,-4.64764447134281,1,0,0
"INSL6",1,0,0,0.925903967037656,-6.88601815853896,1.48698639551759,0.151467452690434,0.977208286870888,-4.51906951636759,1,0,0
"INSM1",1,0,0,-0.0762174071393131,-4.97829874860032,-0.097348478476445,0.923347091556456,0.98967263578764,-4.67417211177773,1,0,0
"INSM2",1,0,0,0.0405180317056129,-7.47061017979981,0.206993631285199,0.83795325488503,0.977208286870888,-4.6716031938091,1,0,0
"INSR",1,0,0,-0.239224849552337,6.03151653345649,-0.62302476987956,0.539789683244337,0.977208286870888,-4.6454441759821,1,0,0
"INSRR",1,0,0,0.396544968880183,-6.84179773827211,0.73237796050177,0.471808876604175,0.977208286870888,-4.63444824727212,1,0,0
"INTS1",1,0,0,0.00371508759623485,3.96595171781355,0.0223917326276135,0.982340990990333,0.998583445767545,-4.67486432066136,1,0,0
"INTS10",1,0,0,0.143648451584915,7.2806044550772,0.818436079107938,0.4220437527397,0.977208286870888,-4.62466335277129,1,0,0
"INTS12",1,0,0,0.12968201511436,5.99474747158985,0.578058799015872,0.569201071875821,0.977208286870888,-4.64948514127154,1,0,0
"INTS2",1,0,0,0.0902942306177446,4.70363214350165,0.43820472350572,0.665587954890411,0.977208286870888,-4.66020813522459,1,0,0
"INTS3",1,0,0,0.0954131774863693,7.37200461819022,0.564889740969182,0.577967558407016,0.977208286870888,-4.65061461410151,1,0,0
"INTS4",1,0,0,0.285250718626775,-1.36560592623978,0.640954885429086,0.528292812421047,0.977208286870888,-4.64375394464203,1,0,0
"INTS4L1",1,0,0,0.115522670367651,5.69570400413244,0.792738058461116,0.436549471144872,0.977208286870888,-4.62768730398875,1,0,0
"INTS4L2",1,0,0,-1.50846627083744,-0.836619799194412,-1.95825948233903,0.0632357591311652,0.977208286870888,-4.42078921790239,1,0,0
"INTS5",1,0,0,0.0369332104770188,4.0106136343022,0.177427848479523,0.860825221463428,0.979938301899268,-4.67247734480954,1,0,0
"INTS6",1,0,0,0.0854686201475889,6.09285637389914,0.46884470311451,0.643876871575055,0.977208286870888,-4.65810116836815,1,0,0
"INTS7",1,0,0,0.0372005968383,5.2517550957823,0.127181461408952,0.899973037475005,0.985387367603678,-4.67365585514382,1,0,0
