"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y","logFC_Rel_vs_R","P.Value_Rel_vs_R"
"FKRP",1,0,0,0.501224686324924,2.53916420913727,1.75582453321157,0.093287041857865,0.977208286870888,-4.46479823026368,1,0,0,0.564764844607298,0.249249136156716
"FKSG29",1,0,0,1.30412828609848,-0.545856679339177,2.94480104856517,0.00758542662125644,0.977208286870888,-4.18707187815396,1,0,0,1.13085680873938,0.0936295642916897
"FKSG73",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FKSG83",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FKTN",1,0,0,0.384213642066803,3.4551456668969,1.72504422061274,0.0987973373635393,0.977208286870888,-4.47127431938284,1,0,0,0.403662148871292,0.130173435983448
"FLAD1",1,0,0,0.275508287404736,4.80954690956155,1.46071570806686,0.158484241570465,0.977208286870888,-4.52406988072919,1,0,0,0.241924208485237,0.335990029739541
"FLCN",1,0,0,-0.299896994268666,5.43789583002823,-1.23199209251678,0.23119236087065,0.977208286870888,-4.56494843576513,1,0,0,-0.367622200958085,0.277859670214798
"FLG",1,0,0,-0.633646804848436,-3.41709640747181,-0.40320826754692,0.690757389107493,0.977208286870888,-4.66244597271643,1,0,0,0.405460715824709,0.813436453302587
"FLG2",1,0,0,-0.130696338891383,2.13922992443417,-0.106936454633521,0.915826153291708,0.988411832723817,-4.67402112247392,1,0,0,0.728219443117039,0.532018806655149
"FLI1",0.0123802554936089,-0.652088709767043,0.760033678811595,0.115447640047483,8.02986942975076,0.459438515746868,0.650508600132619,0.977208286870888,-4.65876259333522,0.0428070888849886,-0.272204170360926,0.768397103289661,-0.132477985510948,0.596982780142267
"FLII",1,0,0,-0.0319996403722094,8.17004296447294,-0.195060668777245,0.847168128585274,0.978010114385817,-4.67197208672334,1,0,0,0.0650192582311586,0.745220124041948
"FLJ10038",1,0,0,0.85222574345308,-4.12166136796913,1.7249143025541,0.0988211728076608,0.977208286870888,-4.47130152179131,1,0,0,-0.276170242603406,0.697140422910707
"FLJ10213",1,0,0,0.0827543911712798,2.25526669870234,0.299789664133321,0.767202805234451,0.977208286870888,-4.66799527494178,1,0,0,0.298374620627002,0.299340690779318
"FLJ10357",1,0,0,0.216508683597839,5.71457599868945,0.492660883381355,0.62722170256718,0.977208286870888,-4.65636885219275,1,0,0,-0.0719131040261196,0.879679356061436
"FLJ10661",1,0,0,-0.0660071363940382,2.38427256644628,-0.140770889511292,0.88935515442973,0.984430319196236,-4.67337533692852,1,0,0,0.638592581013409,0.282334267440091
"FLJ11235",1,0,0,-0.547483267726764,-4.97650639841637,-0.543113500920689,0.592611341944327,0.977208286870888,-4.65242819959725,1,0,0,1.45774035925919,0.20824969909198
"FLJ12825",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ13197",1,0,0,-0.583256674051845,-3.92372142012489,-0.664953310922515,0.513116315148194,0.977208286870888,-4.64142193362321,1,0,0,-0.390707616388259,0.697992620246375
"FLJ13224",1,0,0,0.905351036080863,-0.248095356081969,2.06766968802813,0.0508543782053525,0.977208286870888,-4.39611948838723,1,0,0,0.719285687400787,0.134751821424383
"FLJ14107",1,0,0,0.674904089331824,-6.63788014168767,1.31899384900413,0.200980900227715,0.977208286870888,-4.54998604012804,1,0,0,0.367020570009882,0.505904411789378
"FLJ16779",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ22536",1,0,0,1.38842124595314,-2.98635098533359,1.18780128957085,0.247806082592618,0.977208286870888,-4.57225324694448,1,0,0,0.934247850995205,0.474889580806869
"FLJ23867",1,0,0,-0.0777230442776515,-0.390805125404902,-0.159636393787825,0.874650484049871,0.982638889087125,-4.67293891352488,1,0,0,0.668950982468165,0.214919075845645
"FLJ25328",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ25363",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013432,0.794467188595052
"FLJ25758",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ26850",1,0,0,0.157939881079556,-7.52567343373069,0.842390309558934,0.408798135469801,0.977208286870888,-4.62176754404619,1,0,0,0.118209641013435,0.668812295854237
"FLJ30679",1,0,0,1.25282376597688,-5.4153113059947,1.76358073807117,0.0919408677851617,0.977208286870888,-4.46315666595764,1,0,0,0.365798679528278,0.678350297084224
"FLJ32063",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ33360",1,0,0,0.702527449056904,-5.14572597188374,0.908207978442707,0.373787936056483,0.977208286870888,-4.61343463690291,1,0,0,1.45308958428389,0.114931251789347
"FLJ33630",1,0,0,1.64591249874408,-6.17664468637706,3.35845426941639,0.00289039438093256,0.977208286870888,-4.0881631750493,1,0,0,1.07426976711006,0.125991765318054
"FLJ34503",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ35024",1,0,0,0.248648249727025,-7.47815952634392,1.0876577495519,0.288731319513843,0.977208286870888,-4.58803231719715,1,0,0,0.358311159815687,0.222170298703995
"FLJ35220",1,0,0,0.00974024589696909,1.82094208846548,0.0276944452177674,0.978160072808756,0.997465543795835,-4.67484382959624,1,0,0,0.0963887122160223,0.868105621840866
"FLJ35390",1,0,0,0.398785161110453,-0.771653903501827,0.888310044297978,0.384157130934079,0.977208286870888,-4.61601139567394,1,0,0,0.441701174836063,0.405564856295072
"FLJ35776",1,0,0,0.51944465381105,1.50925097461381,1.10028434532759,0.283316758441631,0.977208286870888,-4.58610372484141,1,0,0,-0.264858768096863,0.649542477656752
"FLJ36000",1,0,0,-0.277825933427241,-7.4532940937936,-0.926961615108653,0.364186350426264,0.977208286870888,-4.61096100884894,1,0,0,-0.182427982712936,0.455467848208753
"FLJ36031",1,0,0,0.049945352577649,1.84240912801102,0.162856616086814,0.872144960019813,0.981964947849731,-4.67285896497604,1,0,0,0.00961897030431924,0.97741888660182
"FLJ36777",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013432,0.446795548157779
"FLJ37201",1,0,0,0.240912273068406,-7.48221170459368,1.39874850648079,0.176079927108683,0.977208286870888,-4.53562683035172,1,0,0,0.118209641013435,0.668058135094154
"FLJ37307",1,0,0,0.597204224274762,-2.38410710237427,0.580198058230126,0.567783433213635,0.977208286870888,-4.64929934334274,1,0,0,-0.025638742874968,0.980360403058126
"FLJ37453",1,0,0,0.204893614957919,-5.68783095861039,0.367392253845458,0.716900676154721,0.977208286870888,-4.66454857194929,1,0,0,0.448949735174526,0.544301448285047
"FLJ37543",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.775949962449723
"FLJ39582",1,0,0,0.0286845199906741,-0.329879295294867,0.0720992528790164,0.943186198048287,0.993141201288797,-4.67450201215103,1,0,0,-0.0565619920856261,0.878889173744011
"FLJ39609",1,0,0,0.103085251944036,-7.16705639079915,0.209558138113975,0.835975945421092,0.977208286870888,-4.67152107717385,1,0,0,0.225259964546756,0.618122608023303
"FLJ39653",1,0,0,0.271759601816822,1.33849970717885,0.602648814624157,0.553015875415141,0.977208286870888,-4.6473105048259,1,0,0,0.149806200781377,0.778393463936959
"FLJ39739",1,0,0,0.0616186769226559,-3.55068815510958,0.141808299756541,0.888545436579403,0.984430319196236,-4.67335275714233,1,0,0,-0.609943697051581,0.426985843736086
"FLJ40292",1,0,0,1.36786237221642,-6.34451028965445,2.57836156024181,0.0172918798666856,0.977208286870888,-4.27569420665882,1,0,0,1.25307444224519,0.087508873679745
"FLJ40330",1,0,0,-0.262218449241466,3.70166959446996,-0.315751368534654,0.755221122064989,0.977208286870888,-4.66724332996995,1,0,0,-0.745649172708243,0.532926593466144
"FLJ40434",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ40504",1,0,0,-0.781706019131653,-7.21335119583912,-1.95096901540935,0.0641486342145315,0.977208286870888,-4.42241298461538,1,0,0,0.038227870827197,0.941594617295568
"FLJ40852",1,0,0,0.437031211127679,-7.22336331960527,1.11363123667105,0.277673784947845,0.977208286870888,-4.58404571304933,1,0,0,-0.0379097764201211,0.943929115934378
"FLJ41941",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ42289",1,0,0,0.164664943658066,-6.9280397658489,0.277514961077275,0.784022817337814,0.977208286870888,-4.66898039122294,1,0,0,0.0465992778832263,0.938093501576229
"FLJ42393",1,0,0,1.12190485874408,-1.29031970716246,2.12884217288508,0.044921411333273,0.977208286870888,-4.38210146670651,1,0,0,1.06747545864834,0.026324947632968
"FLJ42627",1,0,0,0.404834181201072,-0.327567404724834,0.868364196693528,0.394738628729513,0.977208286870888,-4.61854449638321,1,0,0,-0.292339399382708,0.604092287821039
"FLJ42709",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ42875",1,0,0,-0.870003001761805,-3.37475977689119,-0.736287215302489,0.469475422362543,0.977208286870888,-4.63402505400248,1,0,0,-0.766723709574844,0.638932762888514
"FLJ43390",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ43663",1,0,0,1.65434140942092,-4.29772246305886,2.60467999095246,0.0163178599249828,0.977208286870888,-4.26934714408244,1,0,0,1.23014461149754,0.117941147508349
"FLJ43859",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ43860",1,0,0,1.26368143099673,-2.73895250987473,1.28134812833641,0.213653652993539,0.977208286870888,-4.55655276544619,1,0,0,1.4100406241363,0.14673476299018
"FLJ43950",1,0,0,0.248759583045642,-7.12648282951192,0.380074806636205,0.707600554603515,0.977208286870888,-4.66382582902973,1,0,0,-0.233408738365963,0.646525577675838
"FLJ44054",1,0,0,0.368688668777756,-7.02738522582586,0.596403526852169,0.557103569519748,0.977208286870888,-4.64787088250595,1,0,0,1.61056832319856,0.022376411781623
"FLJ44082",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ44606",1,0,0,0.608806088359853,-0.334962845502844,1.32752341776862,0.198192738423621,0.977208286870888,-4.54847903391501,1,0,0,0.836777849957757,0.124110881207981
"FLJ44635",1,0,0,0.2707228908648,0.240046582702405,0.574980125912528,0.571244410030353,0.977208286870888,-4.64975139197129,1,0,0,0.192196541644939,0.726422703123689
"FLJ45079",1,0,0,1.82439116205383,-0.654907145123702,1.52546840003199,0.141648487093314,0.977208286870888,-4.5116403426967,1,0,0,1.72261755389373,0.198221695228633
"FLJ45244",1,0,0,0.213056628124945,-6.86259727273988,0.488591760951122,0.630053288988559,0.977208286870888,-4.65667066403029,1,0,0,0.0540282677218995,0.927103114606381
"FLJ45340",1,0,0,0.206783101099898,8.58714921737947,0.711804833347226,0.484201292148991,0.977208286870888,-4.63664150635005,1,0,0,0.0979763521791543,0.735763388929362
"FLJ45445",1,0,0,-1.13626991975054,-1.89591604694076,-0.909536215489739,0.373102424707769,0.977208286870888,-4.61326087443732,1,0,0,0.225018120707023,0.867393192945633
"FLJ45983",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ46111",1,0,0,0.748814682811887,-6.85364601054559,1.3180646034223,0.201286495663436,0.977208286870888,-4.55014979594038,1,0,0,1.1520301434118,0.118632455745606
"FLJ46321",1,0,0,-0.34393075343281,-7.42181560807666,-0.950578368904558,0.352331791599679,0.977208286870888,-4.6077843657457,1,0,0,-0.248532802718502,0.387690938834219
"FLJ46361",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"FLJ90757",1,0,0,0.134740727753435,2.92782512562864,0.362376890087717,0.720590980434782,0.977208286870888,-4.6648277724818,1,0,0,0.129308404776268,0.78196637804101
"FLNA",1,0,0,0.4366960643639,11.5957147117744,1.27313629852265,0.216498407723973,0.977208286870888,-4.55796663590633,1,0,0,0.387693070201166,0.330051363626311
"FLNB",1,0,0,1.05112552512975,7.74447242198025,2.53591699874607,0.0189783648735694,0.977208286870888,-4.28591436376334,1,0,0,0.216971512855974,0.679359698430867
"FLNC",1,0,0,-2.1254760683934,-0.289080226388726,-2.22616821667103,0.0367608215548245,0.977208286870888,-4.35951278150127,1,0,0,-1.88623388303192,0.142455223171365
"FLOT1",1,0,0,-0.316807437708415,6.54337325381593,-1.37410257751475,0.183498228973793,0.977208286870888,-4.5401274796482,1,0,0,0.152923739596735,0.642595458871987
"FLOT2",1,0,0,-0.116997104275533,6.71847134632964,-0.544165505349492,0.591899731441128,0.977208286870888,-4.65234214085147,1,0,0,0.0950708431270479,0.732644608553024
"FLRT1",1,0,0,0.838692846735146,-2.2288035302628,0.9192415273444,0.368118771770134,0.977208286870888,-4.61198456590276,1,0,0,1.40115545143733,0.15509696152886
"FLRT2",1,0,0,-0.531795442367172,-6.82588551992947,-0.812314512543167,0.425471485537721,0.977208286870888,-4.62539149050968,1,0,0,0.153636507374231,0.855003483252621
"FLRT3",1,0,0,-0.152237236849739,-2.33228233767695,-0.136763038683795,0.892484509314214,0.984430319196236,-4.67346101760667,1,0,0,-0.600500442347082,0.68578248152347
"FLT1",1,0,0,-1.22182440284723,-0.725247761497398,-1.28873713070743,0.211118698395072,0.977208286870888,-4.5552748421278,1,0,0,-0.650940070061121,0.525187258864545
"FLT3",1,0,0,0.436108974831827,3.85108267407378,0.754959387860293,0.458424583758239,0.977208286870888,-4.63197551806277,1,0,0,0.370871162134568,0.547152884008484
"FLT3LG",1,0,0,0.285207173826143,7.40319258540764,0.424889359603855,0.675118914767935,0.977208286870888,-4.66108085460588,1,0,0,0.0834447470304243,0.91689947717949
"FLT4",1,0,0,0.496756220211063,-0.110105492295721,0.371272116379471,0.714050715115501,0.977208286870888,-4.66433001179211,1,0,0,-0.286207507136439,0.832432632330323
"FLVCR1",1,0,0,0.0230578000247643,3.97297646247291,0.109235666213524,0.914023791818136,0.987987447866578,-4.67398281215025,1,0,0,0.121153346554583,0.640445327656729
"FLVCR2",1,0,0,0.32564283262961,3.37207096299429,0.57556144865773,0.570858295710988,0.977208286870888,-4.64970122062844,1,0,0,-0.106456955086984,0.851741209025209
"FLYWCH1",1,0,0,0.731204738190699,4.36579340288201,3.04688623028438,0.00599552386552228,0.977208286870888,-4.16245068638942,1,0,0,0.312598982252599,0.396495050919148
"FLYWCH2",1,0,0,0.137050519199509,2.53436955067178,0.623159742550762,0.53970263952246,0.977208286870888,-4.64543161964683,1,0,0,0.131613189134069,0.626903826615937
"FMN1",1,0,0,1.23029104966783,1.13549162265806,1.01229379182675,0.322600694752641,0.977208286870888,-4.59916482770888,1,0,0,1.11414533216713,0.327645072724375
"FMN2",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.264598062124163,0.459190125210337
"FMNL1",1,0,0,0.301330744544526,8.71809454499932,1.32934951922169,0.197599772074514,0.977208286870888,-4.54815548928506,1,0,0,0.278351766983894,0.342712762162591
"FMNL2",1,0,0,-0.208132036336787,2.20729920738932,-0.337523029250202,0.73897985865446,0.977208286870888,-4.66615592528169,1,0,0,0.227811869925516,0.718993364330413
"FMNL3",1,0,0,0.161087145896022,5.18105933635087,0.389482315961881,0.700731974917289,0.977208286870888,-4.66327427095449,1,0,0,0.447486712097271,0.278710797985259
"FMO1",1,0,0,0.070814594960499,-5.08532804674703,0.0694900680851052,0.945238696094449,0.993632431141074,-4.67453050401314,1,0,0,-1.38367718673496,0.203946884969844
"FMO2",1,0,0,-0.522572337290519,-5.3126530184891,-0.427174420701002,0.673479271113127,0.977208286870888,-4.66093294047655,1,0,0,0.365945526448004,0.776613724638557
"FMO3",1,0,0,-0.710849140651149,-5.0384860053062,-0.597685813990502,0.556262996865194,0.977208286870888,-4.64775627275736,1,0,0,0.887426958883168,0.503577008860433
"FMO4",1,0,0,0.208964539596418,1.37253006876627,0.651108665587944,0.52184184317401,0.977208286870888,-4.64277697773596,1,0,0,0.252420119464726,0.432893665610231
"FMO5",1,0,0,0.54610712998285,2.61737928812441,1.68855634974662,0.105687334645398,0.977208286870888,-4.47886949900598,1,0,0,0.0952169112133099,0.785031647635459
"FMO6P",1,0,0,-0.427527630695558,-6.42285040899985,-0.596702811921215,0.556907321101688,0.977208286870888,-4.64784415335369,1,0,0,0.32180254448142,0.679911680590303
"FMO9P",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013429,0.613613718230423
"FMOD",1,0,0,0.871724920469021,-4.81425412935635,0.821802545344451,0.420166127505796,0.977208286870888,-4.6242608544041,1,0,0,0.682065604341396,0.56604617502068
"FMR1",1,0,0,-0.071660150238694,-6.07017142684197,-0.0878824975376732,0.930779543563695,0.99055892376396,-4.6743072976248,1,0,0,0.533526989308508,0.535842728553644
"FMR1NB",1,0,0,0.00405189946350415,6.08897493813116,0.0178708559670813,0.985905886418907,0.998760447561469,-4.67487836435153,1,0,0,0.027818700094083,0.927469320958611
"FN1",1,0,0,-0.351993253320245,3.52883881096691,-0.472028266560434,0.641639157999003,0.977208286870888,-4.65787438320161,1,0,0,0.0555303673833589,0.950049136225571
"FN3K",1,0,0,0.165287026176654,3.25352478765863,0.666029466077149,0.512441495347766,0.977208286870888,-4.64131549888511,1,0,0,0.422856040831177,0.16227329957315
"FN3KRP",1,0,0,-1.11566365367736,3.14520144313091,-1.47897197109056,0.153580733076708,0.977208286870888,-4.52060120308752,1,0,0,-0.885166090916843,0.286387542449249
"FNBP1",1,0,0,-0.132338490918318,3.77825365288434,-0.230511169653317,0.819863253678907,0.977208286870888,-4.67081258496878,1,0,0,0.153328780007026,0.83324283483728
"FNBP1L",1,0,0,0.249138253194483,7.20780374766928,1.46538617718673,0.157217857042472,0.977208286870888,-4.52318520943578,1,0,0,0.00824810864381309,0.972041733266853
