"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","nb_enhancer_changed"
"12338","WEE1",-2.3067206183016,2467.16464483568,-0.548023058777622,0.586170171401288,0.968548448968481,-4.59811583518138,0,0,6,6,0
"12339","WEE2",0.764417551176041,12.0018373230291,1.79946719713633,0.0781189363269592,0.7072906254879,-4.58614704482187,0,1,0,1,1
"12340","WFDC1",-1.91319289410634,119.747985831003,-1.16943697489247,0.247898605519786,0.818448507996174,-4.5936065198142,0,1,4,5,1
"12341","WFDC10A",0,0,0,1,1,-4.59942012403346,0,0,1,1,0
"12342","WFDC2",-0.848711509462281,7.49896145504837,-1.95510201543518,0.0563014728953326,0.696897404501674,-4.58392482582276,1,0,4,5,1
"12343","WFDC3",-0.0586410736783504,4.07235360268124,-0.703858924823189,0.484860259569436,0.92193650369119,-4.59727705899846,2,3,14,19,5
"12344","WFDC5",0.17653371285468,6.17257528533966,0.0473430099548829,0.96243275279538,1,-4.59941033100884,0,0,7,7,0
"12345","WFDC6",0,0,0,1,1,-4.59942012403346,0,0,1,1,0
"12346","WFDC8",0,0,0,1,1,-4.59942012403346,0,0,1,1,0
"12347","WFDC9",0,0,0,1,1,-4.59942012403346,0,0,1,1,0
"12348","WFIKKN1",-1.30155667751487,37.4386291253832,-2.25229685649225,0.0288288195763447,0.662443342755744,-4.57933063885268,0,0,1,1,0
"12349","WFIKKN2",-0.433786586398399,0.917695755819092,-0.42088692907246,0.675682482308677,0.999550640658529,-4.59864888058618,1,0,31,32,1
"12350","WHSC1",-3.24692529267308,12732.4187589867,-0.925297154414457,0.359357145940551,0.872418528662966,-4.59574325317731,0,0,1,1,0
"12351","WHSC1L1",3.03866666518118,14925.6093863342,0.491467176620748,0.625295726699806,0.982445426294189,-4.59836989894261,7,0,66,73,7
"12352","WIBG",2.19488336058878,784.700048534673,1.41671982768453,0.162906805385797,0.767388347149882,-4.59099473184365,3,0,9,12,3
"12353","WIF1",-0.855880464189426,9.12755599538567,-1.1656047585495,0.249430589000107,0.819884660741808,-4.59364353503888,2,0,8,10,2
"12354","WIPF1",-3.2075016706542,19909.0467316985,-0.444823056417605,0.658411141907259,0.994502626678466,-4.59855902605777,1,0,13,14,1
"12355","WIPF2",-2.27550616737538,1974.39255049512,-0.577378402904173,0.566333922067362,0.957387943505298,-4.59797332970532,0,0,2,2,0
"12356","WIPI1",-3.03752298958109,3117.80817386908,-1.40390198573956,0.166669778550911,0.768975978080844,-4.59114064235773,1,0,13,14,1
"12357","WIPI2",-2.57628056579675,6943.78078743582,-0.398287794848135,0.692152439774092,1,-4.59872921984841,1,0,6,7,1
"12358","WISP1",-0.764590351709498,4.43758768399767,-0.407859435569196,0.685157847116351,1,-4.59869572674199,2,0,36,38,2
"12359","WISP2",-0.786478095350273,4.52611149832875,-1.73473679891143,0.089089723093104,0.71314011753455,-4.58703062381479,0,0,1,1,0
"12360","WISP3",0.455006132770286,10.5234669837608,0.111521793187293,0.911659270880334,1,-4.59936579469493,0,0,8,8,0
"12361","WIZ",2.3517090595543,2715.61310318229,0.756871713924695,0.452759589435298,0.910123520086291,-4.59694594589103,0,0,1,1,0
"12362","WLS",-2.52235242541278,768.595424783788,-0.655576754527156,0.515170310975947,0.934359004733222,-4.59755852371713,0,1,11,12,1
"12363","WNK1",-2.61089832443607,139816.258694397,-0.00986245790780951,0.992171167315509,1,-4.59941969902811,1,0,14,15,1
"12364","WNK2",-0.76741452521158,28.2257362581204,-0.305093550845922,0.761590267724121,1,-4.59901417799322,0,1,3,4,1
"12365","WNK4",2.05268186571581,138.338443859534,1.29061645532985,0.20290809798579,0.792673609783343,-4.59238084832159,1,0,3,4,1
"12366","WNT11",-1.22867064286253,21.4559313883498,-2.27527094364833,0.0273115010000005,0.655951005102692,-4.57895800682422,1,0,5,6,1
"12367","WNT16",0.918285573556767,25.6137202440894,0.413071682957786,0.681360555228208,1,-4.59867715807826,0,0,2,2,0
"12368","WNT2B",1.65274627763238,34.5574059427687,2.31213569549372,0.0250248859059917,0.649823788672128,-4.57835520991318,0,0,7,7,0
"12369","WNT3",-0.982971775318247,3.31588285169054,-0.60294397238584,0.549333367797715,0.946295818246118,-4.59784333144174,0,0,2,2,0
"12370","WNT3A",-0.140279738772042,1.23135915509205,-1.43766192203942,0.156901321639591,0.762805536096622,-4.59075393885605,1,1,4,6,2
"12371","WNT4",2.17558115112706,347.347794940299,1.84032851517446,0.0717950891061239,0.701285810794373,-4.58557674989046,0,2,8,10,2
"12372","WNT5A",0.288919397520681,2.1257440751545,0.808810318638503,0.422543589990696,0.895013829116485,-4.59659934377597,1,1,10,12,2
"12373","WNT5B",-1.52758589468178,117.092137944282,-0.506157935263904,0.61502111084564,0.978513330528247,-4.59830650549686,0,2,9,11,2
"12374","WNT6",0.706354897110321,4.99512840555142,1.41561548322946,0.163228388766427,0.767462637889952,-4.59100734707534,2,0,13,15,2
"12375","WNT7A",1.70137767779775,41.7450821443971,1.19177031498064,0.239105525381963,0.816536622512385,-4.59338865210993,1,0,9,10,1
"12376","WNT7B",-0.215887563612629,2.62409761099091,-0.064453400847875,0.948872080596387,1,-4.5994019738981,1,0,9,10,1
"12377","WNT8A",2.49435548141547,101.716546811159,1.75315216532931,0.0858454582173382,0.711011629105429,-4.58678176317496,1,0,2,3,1
"12378","WNT8B",0.759011848657718,18.7278732947311,0.846578108810982,0.401356021522147,0.886317315560338,-4.59633363686973,1,0,8,9,1
"12379","WNT9A",-0.413774454167237,2.32992629239439,-0.195557524196298,0.84576716917208,1,-4.59925315504593,0,0,1,1,0
"12380","WNT9B",0.0584524341672932,0.0654467883589123,0.272444439490749,0.786427912814108,1,-4.59909628836504,0,0,2,2,0
"12381","WRAP53",1.18431876165043,1963.47974797941,0.0930761351383325,0.926223525758674,1,-4.59938227759711,4,0,14,18,4
"12382","WRB",-2.25016598731676,705.569122038378,-1.51640648547342,0.135857541525217,0.751004269585719,-4.58982224170212,0,0,4,4,0
"12383","WRN",-2.6210658830519,8419.03371960655,-0.328259476893578,0.744117539225648,1,-4.59895033025058,0,1,1,2,1
"12384","WRNIP1",2.94387809656388,7485.19921213449,0.920395792231535,0.361886124207077,0.873861046290914,-4.59578144424662,4,0,6,10,4
"12385","WSB1",3.37827918617012,13233.0350896193,0.932114410674916,0.355858698735079,0.870948233685501,-4.5956898195592,2,0,20,22,2
"12386","WSB2",-2.58423947053047,2622.50440163675,-1.12197398730878,0.267354797957063,0.831192543064954,-4.59405728859643,0,0,11,11,0
"12387","WSCD1",0.774209188218852,10.1096213824323,0.520975509604576,0.604736072419228,0.974607986955054,-4.59824071338574,0,3,26,29,3
"12388","WSCD2",-0.982997311250589,6.06678097147389,-1.46123753807467,0.15034920876493,0.759404579740513,-4.59047932634706,0,0,5,5,0
"12389","WT1",1.71371413064405,987.230212470752,0.0971821108703512,0.922979158554824,1,-4.59937886547446,1,0,6,7,1
"12390","WTAP",3.12288922199459,5559.49751818337,2.96895639121087,0.00461908807136406,0.561151670143374,-4.56676784915481,0,0,1,1,0
"12391","WTIP",-0.141999917714287,25.1922727821695,-0.226811070586941,0.821516538178974,1,-4.59919558152204,0,0,1,1,0
"12392","WWC2",-2.36588435957917,960.394405088534,-0.457039562335333,0.649667355751409,0.991351197976688,-4.59851128177617,1,2,23,26,3
"12393","WWOX",2.69710675891464,1716.30208065151,2.02717382389063,0.0481162373298353,0.692913300211431,-4.5828512203505,3,0,26,29,3
"12394","WWP1",2.85235460395995,6673.56141949244,0.591857378131377,0.556673780951269,0.950311539607336,-4.59790037762143,1,1,16,18,2
"12395","WWP2",-2.28095217312028,9024.86577564796,-0.141514695059804,0.88804498471666,1,-4.59933265569206,0,0,5,5,0
"12396","WWTR1",1.32687324554713,21.9474256283705,1.50302953068569,0.139265105489252,0.752312226392697,-4.58998341308534,2,3,28,33,5
"12397","XAB2",0.561314827168613,5698.32266680808,0.00788656755373613,0.993739594462464,1,-4.59941985226413,0,0,4,4,0
"12398","XBP1",-2.29061496039067,6392.99416219138,-0.232300855623097,0.817274219741478,1,-4.59918459230237,0,0,1,1,0
"12399","XIRP1",0.348996548217476,11.7751601911401,0.428126973001969,0.670439226214655,0.999180523361028,-4.5986222182562,1,0,14,15,1
"12400","XKR3",0.350974130934778,25.4267919595262,0.104877405778237,0.916902264173012,1,-4.59937207424068,1,0,3,4,1
"12401","XKR6",-1.87851886156518,118.700484219081,-2.17329425621221,0.0346326041495344,0.670617873206242,-4.58059373186912,1,0,5,6,1
"12402","XKR7",0.540502170279429,4.39763521976548,1.36564095274706,0.178303138459157,0.77558951171193,-4.59156948819252,1,0,2,3,1
"12403","XKR8",1.21031412168194,565.468065805918,0.128632271316779,0.898176432156092,1,-4.59934785063704,0,1,1,2,1
"12404","XKR9",-0.0146518203864493,13.5487632005617,-0.147606668810066,0.883260373619635,1,-4.59932496627685,3,1,17,21,4
"12405","XPA",3.04546618941365,2055.21510729088,2.43436006203875,0.0186170508720989,0.619964755647436,-4.57631550049532,0,0,2,2,0
"12406","XPC",3.00313625907557,5421.82117395228,1.88951426618007,0.0647616283205092,0.696897404501674,-4.58487772632878,1,0,12,13,1
"12407","XPNPEP1",2.90335889436387,7476.16087981426,1.20416392093159,0.234324862691555,0.816536622512385,-4.59326617109724,1,0,22,23,1
"12408","XPNPEP2",1.49357420811436,124.61916009279,0.642665257846989,0.523444500712626,0.937944899154843,-4.59763052380676,0,0,1,1,0
"12409","XPNPEP3",2.5879808561929,2140.59532939411,1.9298227247067,0.0594428488971886,0.696897404501674,-4.5842948682763,1,1,2,4,2
"12410","XPO1",3.5305237833465,20860.4617307482,0.797544519244034,0.4289922459541,0.897591993353406,-4.59667637882357,0,0,1,1,0
"12411","XPO4",2.23260848489251,4650.07201336896,0.462730344802725,0.645611086832115,0.989740602461095,-4.59848860705402,1,0,6,7,1
"12412","XPO5",0.638486258419404,6103.57686248337,0.00831094278970064,0.993402730518427,1,-4.59941982222952,2,0,3,5,2
"12413","XPO6",-1.02571510448453,23047.2368443723,-0.00196475635391191,0.99844034892053,1,-4.59942010716629,1,1,17,19,2
"12414","XPO7",-3.80335898470199,30529.7743043412,-0.614883263337847,0.541483796272134,0.943642717604054,-4.59778074894015,2,0,15,17,2
"12415","XPOT",2.76658614534075,12837.4724789878,0.262949509006034,0.793694683140665,1,-4.59911843576665,0,0,7,7,0
"12416","XPR1",2.6673572319052,3094.41331990755,1.19531733995224,0.23773011948451,0.816536622512385,-4.59335371304763,2,1,8,11,3
"12417","XRCC1",-1.84895262742325,3640.6048928107,-0.230145867038059,0.818938871064529,1,-4.59918893726609,4,0,10,14,4
"12418","XRCC2",-0.742319111645488,185.886819156969,-0.116789696527773,0.907505246338015,1,-4.59936054227011,2,1,13,16,3
"12419","XRCC3",-1.9217090013764,2394.77028378044,-0.297364960879377,0.767448007986334,1,-4.59903444772925,1,0,14,15,1
"12420","XRCC4",1.62876685752161,832.279238358333,0.294682016996956,0.769484721805294,1,-4.59904136354767,0,3,39,42,3
"12421","XRCC5",-2.86984848779945,35941.1642397846,-0.29581438790518,0.768624899672951,1,-4.59903845222791,1,0,11,12,1
"12422","XRCC6",2.81395709643458,22034.7979847259,0.258102720318596,0.797411259055011,1,-4.5991294400077,0,0,1,1,0
"12423","XRN1",3.47655774668685,20500.7693100868,0.87068369203317,0.388182929897441,0.880116929209923,-4.59615807539108,1,0,2,3,1
"12424","XRN2",3.59082761880686,25144.7073386449,1.40800489976597,0.165458011272793,0.768823312534158,-4.59109405914423,1,0,2,3,1
"12425","XRRA1",2.76692167264875,1718.99742479721,2.02281159495852,0.0485806310251803,0.694094930479433,-4.58291697172251,1,0,2,3,1
"12426","XYLB",-2.26414602017466,450.714172077596,-1.59903408918884,0.116257684248356,0.734621289808848,-4.58880097774103,0,0,4,4,0
"12427","XYLT1",3.38582105959288,6163.15587184136,1.66588767378629,0.10213263574128,0.724267176179478,-4.58794297368321,0,0,9,9,0
"12428","XYLT2",2.40014653100997,1984.68069633133,1.09058351830516,0.280803113979253,0.837862399394695,-4.59434617340326,0,0,7,7,0
"12429","YAF2",2.19594374563587,1288.22437452396,1.2426527388264,0.219924117467757,0.80653972307162,-4.59287867397889,0,0,4,4,0
"12430","YAP1",-1.09235573172297,11.6968731418841,-1.59953974056977,0.11614518835222,0.734621289808848,-4.58879459338115,0,0,3,3,0
"12431","YARS",3.08394070242212,9369.707929108,1.32595212293536,0.191018589177593,0.784698471737258,-4.59200362611082,0,0,3,3,0
"12432","YARS2",1.34527095368836,1437.2833030767,0.133689092168617,0.894197332875722,1,-4.59934205859466,0,1,5,6,1
"12433","YBX1",-3.47584084088476,35625.0120863452,-0.658501459869949,0.513305818238506,0.933955882045775,-4.59754202221836,0,0,11,11,0
"12434","YBX2",-1.63122637317187,46.8746227752597,-1.64051841195664,0.107317646053874,0.728247316097216,-4.58827184598812,1,0,8,9,1
"12435","YDJC",1.41487400328747,315.112943668361,0.528463744276941,0.599568833842593,0.973733336871315,-4.5982067584017,1,0,7,8,1
"12436","YEATS2",3.2593171828174,9809.89576986379,1.79296829881482,0.0791666181477218,0.7072906254879,-4.5862368632042,3,0,14,17,3
"12437","YEATS4",-2.10842867817388,901.072551589403,-0.94948177400497,0.347046630730206,0.866902860820524,-4.59555204689083,0,2,9,11,2
"12438","YES1",-2.53826895703364,1321.30463942921,-1.42394607708723,0.16081467683681,0.767019604979828,-4.59091197991993,0,0,3,3,0
"12439","YIF1B",-2.49736469640825,1734.15003130352,-1.17164874494498,0.247017514281346,0.818448507996174,-4.59358510711458,2,0,9,11,2
"12440","YIPF2",-1.79661992557195,1002.49872966282,-0.527030570893352,0.60055619585734,0.973733336871315,-4.59821329370256,0,0,3,3,0
"12441","YIPF3",-2.61350350823021,3824.98987144729,-1.2262221337765,0.225989602645039,0.811010329786555,-4.59304540817956,0,0,8,8,0
"12442","YIPF4",2.04572927532174,1411.90102968714,0.667265919815505,0.507740259960419,0.930633153380779,-4.59749214790151,0,0,3,3,0
"12443","YIPF5",-2.10710225548947,1492.02594243601,-0.842662946105889,0.403521394706602,0.886876158869545,-4.59636171285366,1,0,4,5,1
"12444","YIPF7",0.0768004319884331,0.766647297127118,1.55951308639597,0.125326667227697,0.743061859123387,-4.58929493528964,1,1,22,24,2
"12445","YJEFN3",0.641892189904511,12.1067064014146,0.871132882724131,0.38794006270104,0.880116929209923,-4.59615475995521,1,0,0,1,1
"12446","YKT6",-1.82245510188459,4171.34134019891,-0.11957321406991,0.905311338463581,1,-4.59935766916765,2,0,12,14,2
"12447","YLPM1",3.77901551070844,21188.0075011255,1.37697417659636,0.174794050391748,0.77304547669561,-4.59144351094969,0,0,1,1,0
"12448","YME1L1",-2.28310238327945,14141.9363427408,-0.191324951595822,0.849063528365148,1,-4.59926029912928,0,0,10,10,0
"12449","YOD1",-2.37302946148788,3789.86492619793,-0.140959486485366,0.888481255212266,1,-4.59933334040256,2,0,30,32,2
"12450","YPEL1",0.8913451676933,584.613699186731,0.0777441380512046,0.938348954491642,1,-4.59939371778038,1,0,9,10,1
"12451","YPEL2",2.10273188349096,584.321454374449,0.820968286094394,0.41565033519107,0.892360417658924,-4.59651506010009,1,0,19,20,1
"12452","YPEL4",-2.93209890390581,987.323696343184,-1.78818023809011,0.0799460121706267,0.7072906254879,-4.58630288003767,5,0,32,37,5
"12453","YPEL5",2.43524926077187,6738.21671315105,0.26949711622106,0.788681573939739,1,-4.59910324672615,0,0,7,7,0
"12454","YRDC",1.67954887658117,1222.85082933203,0.287561721809775,0.774897899626125,1,-4.59905941571249,2,1,8,11,3
"12455","YTHDC1",3.89177656466982,20315.2780434001,1.72770647245795,0.0903548338365863,0.714808643109171,-4.58712509718115,0,0,9,9,0
"12456","YTHDC2",3.2009070889972,5049.70170802304,3.30812422316992,0.00176745353536372,0.46438376626021,-4.56031905859967,1,0,24,25,1
"12457","YTHDF1",1.32462261065493,1910.98194970351,0.141808548837267,0.887814095123402,1,-4.59933229220963,0,0,1,1,0
"12458","YTHDF2",2.59696308100298,5835.79558085555,0.923720125678347,0.36016960074069,0.873415688237876,-4.59575556189572,0,0,6,6,0
"12459","YWHAB",-2.69841812866868,5646.50053614199,-0.869282520077855,0.388941125035391,0.880116929209923,-4.59616840699563,1,0,0,1,1
"12460","YWHAE",3.63540133977402,17652.2931393709,1.17790072518442,0.244539181344124,0.81829601394233,-4.59352438521301,1,0,9,10,1
"12461","YWHAH",-2.69423467479736,7496.7863053929,-0.334667029957011,0.739308123561678,1,-4.59893185286182,1,0,21,22,1
"12462","YWHAQ",2.39278579132872,8612.48429840476,0.305826005692374,0.76103584117154,1,-4.59901223021054,2,0,6,8,2
"12463","YWHAZ",3.02451501107257,22145.5274710509,0.338187084327117,0.736670474680092,1,-4.59892155149422,1,2,36,39,3
"12464","YY1",2.81454940156717,9525.41828054337,1.07805155577829,0.286302192777137,0.839469548730026,-4.59445943226242,2,0,19,21,2
"12465","ZACN",1.15738153532115,126.456892025219,0.580136140474916,0.564487625832674,0.956047628161707,-4.59795957035726,3,0,15,18,3
"12466","ZADH2",2.39885182506617,1319.74670286926,1.7514323785649,0.0861442109442616,0.711011629105429,-4.58680508913055,0,0,6,6,0
"12467","ZAN",0.824630462910797,13.648921685123,0.684337311023532,0.496994099466887,0.926814028999211,-4.59739317906182,0,0,1,1,0
"12468","ZAP70",3.48151241229381,7610.14212433268,0.91930753881889,0.362449191575899,0.873861046290914,-4.59578989819283,0,1,13,14,1
"12469","ZAR1",0.846686987345697,15.6790472171862,0.902957339256465,0.370976868212984,0.876100603305349,-4.59591578865266,1,1,7,9,2
"12470","ZAR1L",0.833311322190383,3.92402183563382,0.499006744165634,0.620013055321064,0.979745865878577,-4.59833759277,1,2,15,18,3
"12471","ZBBX",0.0754850105040779,5.30047301547098,0.33011428441398,0.742724279556356,1,-4.59894501796911,1,4,16,21,5
"12472","ZBED1",2.02443634027172,5210.32870519841,0.144036921836423,0.886063517446367,1,-4.59932951132624,0,0,1,1,0
"12473","ZBED3",0.765731419989645,20.908204333843,0.802435075992671,0.426185624773459,0.897461785939973,-4.59664306325029,0,0,1,1,0
"12474","ZBED4",2.27923983528842,1264.38430948909,1.1245752675539,0.266261184135144,0.830651725367694,-4.59403301771595,1,0,1,2,1
"12475","ZBED5",2.65324499847667,2189.37633727484,1.26027295175407,0.213554216366191,0.803252808654305,-4.5926977046367,0,0,7,7,0
"12476","ZBP1",-2.50760213523329,1291.75662288799,-0.635389910836242,0.528137608945113,0.939579864269595,-4.59767048447226,0,0,20,20,0
"12477","ZBTB1",3.17135939601352,6004.75716579461,1.67867176229314,0.0995987201183031,0.721979694950578,-4.58777574484897,1,0,9,10,1
"12478","ZBTB10",2.89154645272413,5619.96840187678,0.683093090969686,0.497773072962902,0.927295549274027,-4.59740047356027,1,0,17,18,1
"12479","ZBTB11",2.77900834610436,4846.6845653176,0.837606556168079,0.40632859973303,0.888089261888865,-4.59639779104964,2,1,9,12,3
"12480","ZBTB12",-1.36180578662549,146.266854814707,-0.916717516206475,0.36379155508566,0.873861046290914,-4.59580998091487,0,0,2,2,0
"12481","ZBTB16",-2.43665712332433,9136.94772051732,-0.0928278626896165,0.926419741198626,1,-4.59938247919656,1,0,22,23,1
"12482","ZBTB2",2.04980656279787,1515.54142677048,0.424879073602768,0.672789335408751,0.999394040313292,-4.59863423445246,2,0,19,21,2
"12483","ZBTB20",2.94074761393226,1843.79378732739,1.99077042755248,0.052112056980913,0.696897404501674,-4.58339690299276,2,2,18,22,4
"12484","ZBTB22",2.14119981743332,1387.71500972484,0.962520351855718,0.34052584485293,0.862945717719263,-4.59544706343574,0,0,3,3,0
