ID,nb_enhancer_hyper,nb_enhancer_hypo,enhancer_changed
NDUFA5,0,0,0
NDUFA6,1,0,1
NDUFA7,1,0,1
NDUFA8,2,0,2
NDUFAB1,1,2,3
NDUFAF2,2,0,2
NDUFAF4,1,1,2
NDUFB1,3,1,4
NDUFB10,1,1,2
NDUFB2,2,0,2
NDUFB3,0,0,0
NDUFB4,0,0,0
NDUFB5,2,2,4
NDUFB6,0,0,0
NDUFB7,2,0,2
NDUFB8,1,0,1
NDUFB9,0,1,1
NDUFC1,3,2,5
NDUFC2,2,0,2
NDUFS1,3,2,5
NDUFS2,4,0,4
NDUFS3,1,1,2
NDUFS4,0,0,0
NDUFS6,0,0,0
NDUFS8,1,0,1
NDUFV2,1,0,1
NDUFV3,3,0,3
NEAT1,4,0,4
NEB,0,1,1
NECAB2,2,0,2
NECAB3,0,0,0
NECAP2,1,1,2
NEDD1,1,0,1
NEDD4,0,0,0
NEDD4L,2,4,6
NEDD8,0,1,1
NEDD9,2,1,3
NEFM,0,0,0
NEGR1,1,0,1
NEIL1,0,0,0
NEIL2,1,0,1
NEIL3,0,0,0
NEK1,4,0,4
NEK10,4,0,4
NEK11,0,1,1
NEK2,0,1,1
NEK5,6,0,6
NEK6,0,0,0
NEK7,0,1,1
NEK8,4,0,4
NEK9,6,1,7
NELL1,0,0,0
NELL2,1,2,3
NENF,0,1,1
NEO1,0,0,0
NES,1,1,2
NETO2,0,1,1
NEU1,1,0,1
NEU3,1,0,1
NEURL1B,1,0,1
NEURL2,1,0,1
NEURL4,2,0,2
NEUROD1,1,0,1
NEUROD2,0,0,0
NEUROD4,0,0,0
NEUROD6,0,0,0
NEUROG1,2,0,2
NEUROG2,5,0,5
NF1,1,0,1
NF2,3,0,3
NFAM1,4,1,5
NFAT5,2,1,3
NFATC1,1,3,4
NFATC2,1,0,1
NFATC2IP,0,0,0
NFATC4,0,0,0
NFE2,1,0,1
NFE2L1,2,0,2
NFE2L2,4,2,6
NFE2L3,5,0,5
NFIA,3,0,3
NFIB,0,1,1
NFIC,0,0,0
NFIL3,5,2,7
NFIX,1,0,1
NFKB1,2,0,2
NFKB2,3,1,4
NFKBIA,2,1,3
NFKBIB,1,0,1
NFKBID,0,0,0
NFKBIE,2,0,2
NFKBIL1,0,0,0
NFKBIZ,2,2,4
NFRKB,1,0,1
NFS1,2,0,2
NFX1,0,1,1
NFYA,1,0,1
NFYB,1,0,1
NFYC,2,0,2
NGDN,0,0,0
NGEF,0,0,0
NGFR,0,0,0
NGLY1,2,3,5
NGRN,1,0,1
NHEJ1,5,0,5
NHLH1,1,1,2
NHLH2,0,0,0
NHLRC1,3,2,5
NHLRC2,2,1,3
NHLRC3,0,1,1
NHP2,0,0,0
NHP2L1,1,0,1
NHSL1,0,0,0
NICN1,0,0,0
NID1,0,0,0
NIF3L1,3,0,3
NIN,1,0,1
NINJ1,1,0,1
NIP7,0,0,0
NIPA2,0,1,1
NIPAL1,0,0,0
NIPAL3,0,1,1
NIPAL4,1,0,1
NIPBL,4,0,4
NIPSNAP1,2,0,2
NIPSNAP3A,0,4,4
NIPSNAP3B,0,0,0
NISCH,0,0,0
NIT1,0,0,0
NIT2,2,1,3
NKAIN2,0,0,0
NKAIN4,0,0,0
NKAPL,3,0,3
NKD1,1,0,1
NKG7,1,0,1
NKIRAS1,0,0,0
NKIRAS2,3,1,4
NKPD1,0,0,0
NKTR,0,0,0
NLE1,3,2,5
NLGN1,0,0,0
NLGN2,2,0,2
NLK,1,0,1
NLN,1,2,3
NLRC3,0,0,0
NLRC4,0,0,0
NLRC5,0,0,0
NLRP1,1,0,1
NLRP10,0,0,0
NLRP12,0,0,0
NLRP13,0,0,0
NLRP5,0,0,0
NLRP6,0,0,0
NLRP8,0,0,0
NLRX1,1,0,1
NMB,3,0,3
NMD3,0,0,0
NME1,1,3,4
NME1-NME2,1,3,4
NME2,1,3,4
NME3,0,0,0
NME5,4,0,4
NME6,0,0,0
NME7,0,0,0
NMI,0,1,1
NMNAT1,0,1,1
NMNAT3,0,0,0
NMRAL1,0,0,0
NMT1,0,0,0
NMT2,0,0,0
NMU,0,0,0
NMUR1,0,0,0
NNAT,0,0,0
NNMT,5,0,5
NNT,2,0,2
NOB1,1,0,1
NOC3L,0,2,2
NOC4L,1,0,1
NOD1,0,0,0
NOD2,1,0,1
NODAL,0,0,0
NOG,1,0,1
NOL10,0,0,0
NOL11,0,0,0
NOL12,1,0,1
NOL3,0,0,0
NOL6,0,0,0
NOL8,1,3,4
NOL9,1,0,1
NOLC1,2,0,2
NOM1,3,0,3
NOP10,1,1,2
NOP14,0,0,0
NOP2,8,1,9
NOP56,0,0,0
NOP58,0,0,0
NOS1,0,0,0
NOS1AP,0,1,1
NOS2,0,2,2
NOS3,0,0,0
NOSIP,0,0,0
NOSTRIN,0,0,0
NOTCH4,0,0,0
NOTO,0,0,0
NOV,0,2,2
NOVA2,0,0,0
NOX5,1,0,1
NOXA1,1,0,1
NPAS1,1,0,1
NPAS2,0,0,0
NPAS4,0,0,0
NPAT,1,0,1
NPB,1,0,1
NPBWR1,0,1,1
NPC1,1,0,1
NPC1L1,3,1,4
NPC2,0,0,0
NPDC1,0,0,0
NPEPL1,0,0,0
NPFF,1,0,1
NPFFR1,0,0,0
NPHP3,2,1,3
NPHP4,0,0,0
NPHS1,0,1,1
NPL,2,2,4
NPLOC4,0,0,0
NPM1,0,0,0
NPM2,2,0,2
NPM3,3,0,3
NPPA,0,0,0
NPPB,1,0,1
NPPC,2,1,3
NPR1,5,0,5
NPR2,0,0,0
NPR3,1,0,1
NPRL2,4,0,4
NPSR1,0,0,0
NPTN,1,0,1
NPTX1,1,0,1
NPTXR,0,0,0
NPVF,0,1,1
NPY,0,0,0
NPY1R,0,0,0
NPY5R,0,0,0
NQO1,0,0,0
NQO2,8,1,9
NR1D1,4,1,5
NR1D2,0,0,0
NR1H3,4,0,4
NR1I2,0,0,0
NR1I3,2,0,2
NR2C1,2,0,2
NR2C2AP,0,1,1
NR2E1,0,0,0
NR2E3,1,0,1
NR2F1,1,0,1
NR2F2,2,1,3
NR2F6,0,0,0
NR3C1,3,0,3
NR3C2,1,1,2
NR4A1,0,0,0
NR4A2,1,1,2
NR4A3,0,0,0
NR5A1,0,0,0
NR5A2,0,1,1
NR6A1,1,0,1
NRAS,4,1,5
NRBF2,0,0,0
NRBP1,1,0,1
NRBP2,1,0,1
NRCAM,0,2,2
NRD1,2,1,3
NRG1,0,0,0
NRG2,0,0,0
NRG4,1,0,1
NRGN,1,0,1
NRIP1,1,0,1
NRIP3,0,0,0
NRL,1,1,2
NRM,0,0,0
NRN1,0,1,1
NRN1L,1,0,1
NRP1,0,1,1
NRP2,1,3,4
NRSN2,0,0,0
NRXN2,1,1,2
NRXN3,0,1,1
NSD1,3,0,3
NSL1,3,0,3
NSMAF,0,1,1
NSMCE1,3,0,3
NSMCE2,2,1,3
NSMCE4A,0,0,0
NSUN2,1,1,2
NSUN3,3,1,4
NSUN4,0,0,0
NSUN6,4,2,6
NT5C,1,1,2
NT5C1A,0,0,0
NT5C1B,0,0,0
NT5C2,2,0,2
NT5DC1,0,1,1
NT5DC2,0,0,0
NT5E,0,0,0
NT5M,0,0,0
NTF3,0,3,3
NTF4,0,0,0
NTM,0,0,0
NTN1,0,0,0
NTN3,0,0,0
NTN4,0,2,2
NTNG1,0,0,0
NTNG2,0,1,1
NTRK1,3,0,3
NTRK2,0,0,0
NTRK3,0,0,0
NTS,0,0,0
NTSR1,0,0,0
NUAK1,0,2,2
NUAK2,0,0,0
NUBP1,1,0,1
NUBP2,0,0,0
NUBPL,1,0,1
NUCB1,3,0,3
NUCKS1,0,0,0
NUDC,3,0,3
NUDCD1,0,1,1
NUDCD2,2,2,4
NUDCD3,5,2,7
NUDT1,1,0,1
NUDT14,2,0,2
NUDT15,1,0,1
NUDT16,1,0,1
NUDT16L1,2,1,3
NUDT19,0,0,0
NUDT2,0,0,0
NUDT21,0,0,0
NUDT22,0,0,0
NUDT3,1,0,1
NUDT4,2,1,3
NUDT6,0,0,0
NUDT7,0,0,0
NUDT9,0,0,0
NUF2,0,1,1
NUFIP1,1,0,1
NUFIP2,0,0,0
NUMA1,5,0,5
NUMB,6,2,8
NUP107,2,1,3
NUP153,1,0,1
NUP155,1,2,3
NUP160,1,0,1
NUP188,1,0,1
NUP205,1,1,2
NUP210,1,0,1
NUP210L,0,0,0
NUP214,1,0,1
NUP35,0,0,0
NUP43,0,0,0
NUP50,0,0,0
NUP54,0,0,0
NUP62,1,0,1
NUP85,1,1,2
NUP88,0,0,0
NUP93,0,0,0
NUP98,3,1,4
NUPL1,0,0,0
NUPL2,2,0,2
NUS1,0,0,0
NUSAP1,0,0,0
NUTF2,0,0,0
NVL,2,1,3
NWD1,0,0,0
NXF1,1,0,1
NXN,3,0,3
NXNL1,1,0,1
NXNL2,0,0,0
NXPH1,2,1,3
NXPH2,0,1,1
NXPH3,1,1,2
NXPH4,4,0,4
NXT1,3,1,4
NYNRIN,0,0,0
OAS3,0,0,0
OASL,1,0,1
OAT,0,2,2
OAZ2,5,1,6
OAZ3,2,0,2
OBFC1,1,2,3
OBSL1,0,0,0
OC90,1,0,1
OCA2,0,0,0
OCEL1,0,0,0
OCIAD2,0,1,1
OCLN,1,0,1
ODC1,1,0,1
ODF1,3,0,3
ODF2,1,0,1
ODF2L,0,0,0
ODF3,0,0,0
ODF3B,0,0,0
OGDH,1,1,2
OGDHL,0,0,0
OGFOD1,0,0,0
OGFOD2,2,0,2
OGFR,1,0,1
OGFRL1,0,5,5
OGG1,1,0,1
OIP5,0,0,0
OIT3,0,0,0
OLA1,3,1,4
OLFM1,0,0,0
OLFM2,0,0,0
OLFML1,0,0,0
OLFML2A,0,0,0
OLFML2B,1,0,1
OLFML3,1,0,1
OLIG1,1,0,1
OLIG2,1,0,1
OLIG3,0,1,1
OLR1,1,0,1
OMA1,1,1,2
ONECUT1,0,0,0
ONECUT2,1,0,1
ONECUT3,0,0,0
OOEP,0,0,0
OPA1,3,3,6
OPA3,1,0,1
OPALIN,0,0,0
OPN1SW,0,0,0
OPN3,0,0,0
OPN4,0,0,0
OPN5,1,0,1
OPRD1,0,0,0
OPTC,6,0,6
OPTN,3,0,3
OR10A7,0,0,0
OR10AD1,1,0,1
OR10C1,0,0,0
OR10G4,0,1,1
OR10G7,1,0,1
OR10H4,0,0,0
OR10H5,0,0,0
OR10J1,2,0,2
OR10J3,3,0,3
OR10J5,1,0,1
OR10K1,0,0,0
OR10K2,0,0,0
OR10P1,0,0,0
OR10R2,0,0,0
OR10S1,0,0,0
OR10T2,0,0,0
OR10W1,0,0,0
OR10X1,0,0,0
OR11G2,0,0,0
OR11H4,0,0,0
OR11H6,0,0,0
OR11L1,0,0,0
OR12D2,0,0,0
OR13A1,2,1,3
OR13C5,0,0,0
OR13D1,0,2,2
OR13G1,0,0,0
OR14A16,1,0,1
OR14C36,1,0,1
OR14I1,1,0,1
OR1A2,1,0,1
OR1D2,1,0,1
OR1E2,0,0,0
OR1G1,1,1,2
OR1J1,0,0,0
OR1J2,1,0,1
OR1J4,0,0,0
OR1K1,4,0,4
OR1L8,0,0,0
OR1M1,0,0,0
OR1N1,0,0,0
OR1N2,0,0,0
OR2A2,0,0,0
OR2AE1,0,0,0
OR2AG2,0,0,0
OR2B11,1,1,2
OR2B2,0,0,0
OR2B3,0,0,0
OR2B6,0,0,0
OR2C1,0,0,0
OR2H2,3,3,6
OR2J3,0,0,0
OR2K2,0,2,2
OR2L13,1,0,1
OR2L2,0,0,0
OR2M4,2,0,2
OR2S2,0,1,1
OR2T1,2,0,2
OR2T11,1,0,1
OR2T4,1,0,1
OR2T8,1,0,1
OR2V2,2,0,2
OR2W1,1,0,1
OR2W3,1,0,1
OR2Y1,1,0,1
OR3A1,0,0,0
OR3A3,0,0,0
OR4D10,1,0,1
OR4D2,0,0,0
OR4D5,0,1,1
OR4D6,2,0,2
OR4F6,0,0,0
OR4K1,0,0,0
OR4K13,0,1,1
OR4K14,0,1,1
OR4K17,0,2,2
OR4K2,0,1,1
OR4K5,0,0,0
OR4L1,0,2,2
OR4N5,0,1,1
OR51B4,0,0,0
OR51D1,0,0,0
OR51E1,0,0,0
OR51E2,0,0,0
OR51F1,0,0,0
OR51I2,0,0,0
OR51L1,0,0,0
OR51M1,0,0,0
OR51Q1,0,0,0
OR51S1,0,0,0
OR51V1,0,1,1
OR52A4,0,1,1
OR52A5,0,0,0
OR52B2,0,0,0
OR52B4,0,0,0
OR52D1,0,0,0
OR52E4,0,1,1
OR52E6,0,1,1
OR52E8,0,1,1
OR52I1,0,0,0
OR52I2,0,0,0
OR52J3,0,0,0
OR52K1,1,0,1
OR52K2,0,0,0
OR52L1,0,1,1
OR52M1,1,0,1
OR52N1,0,1,1
OR52N2,0,1,1
OR52W1,1,0,1
OR56A1,1,2,3
OR56A3,0,0,0
OR56A4,0,1,1
OR5A1,3,0,3
OR5A2,4,0,4
OR5AC2,0,0,0
OR5AN1,0,0,0
OR5AP2,0,0,0
OR5AR1,0,0,0
OR5B21,3,0,3
OR5C1,3,0,3
OR5I1,0,0,0
OR5K2,0,1,1
OR5K4,0,0,0
OR5M1,0,0,0
OR5M10,0,0,0
OR5M3,0,0,0
OR5M9,0,0,0
OR5T2,0,0,0
OR5V1,0,0,0
OR5W2,0,0,0
OR6B2,0,1,1
OR6B3,0,1,1
OR6C2,0,0,0
OR6C4,0,0,0
OR6C68,0,0,0
OR6C74,0,0,0
OR6C75,0,0,0
OR6C76,0,0,0
OR6F1,0,0,0
OR6K2,0,0,0
OR6M1,0,0,0
OR6N2,0,0,0
OR6P1,1,0,1
OR6S1,1,0,1
OR6T1,0,0,0
OR6V1,0,1,1
OR6X1,0,0,0
OR6Y1,0,0,0
OR7D2,0,0,0
OR7E24,0,0,0
OR7E37P,2,1,3
OR7E37P,2,1,3
OR7G1,0,0,0
OR7G2,0,0,0
OR7G3,1,0,1
OR8A1,0,0,0
OR8B12,0,0,0
OR8B3,0,0,0
OR8B4,0,1,1
OR8B8,0,1,1
OR8D1,0,0,0
OR8D2,1,0,1
OR8K5,0,0,0
OR8S1,0,0,0
OR8U1,0,0,0
OR9A2,0,1,1
OR9K2,0,0,0
OR9Q1,1,0,1
OR9Q2,0,0,0
ORAI1,1,0,1
ORAI2,0,0,0
ORAOV1,2,0,2
ORMDL2,1,0,1
ORMDL3,1,0,1
OS9,5,1,6
OSBP,0,0,0
OSBP2,0,1,1
OSBPL10,1,1,2
OSBPL11,1,2,3
OSBPL1A,1,0,1
OSBPL3,3,0,3
OSBPL5,0,0,0
OSBPL6,2,0,2
OSBPL7,2,0,2
OSBPL8,1,0,1
OSBPL9,1,2,3
OSCP1,2,0,2
OSGEP,5,0,5
OSGEPL1,1,0,1
OSGIN1,2,1,3
OSGIN2,5,2,7
OSM,1,0,1
OSMR,0,0,0
OSR1,0,2,2
OSR2,1,0,1
OST4,0,0,0
OSTC,2,0,2
OSTF1,2,1,3
OSTM1,0,0,0
OTOA,0,2,2
OTOL1,0,0,0
OTOP3,0,0,0
OTOS,0,0,0
OTP,4,0,4
OTUB2,0,0,0
OTUD1,0,0,0
OTUD3,1,0,1
OTUD4,1,1,2
OTUD6B,3,3,6
OTUD7B,0,0,0
OTX1,4,0,4
OVCA2,2,1,3
OVCH1,0,1,1
OVCH2,0,1,1
OVGP1,0,0,0
OVOL1,0,0,0
OVOL2,0,1,1
OXA1L,3,0,3
OXCT1,2,1,3
OXER1,0,0,0
OXGR1,1,0,1
OXNAD1,2,1,3
OXR1,0,1,1
OXSM,2,3,5
OXSR1,0,0,0
OXT,0,0,0
OXTR,0,0,0
P2RX1,1,0,1
P2RX2,0,0,0
P2RX3,9,1,10
P2RX4,1,0,1
P2RX5,0,0,0
P2RX7,0,0,0
P2RY1,2,3,5
P2RY11,0,1,1
P2RY12,0,1,1
P2RY13,0,1,1
P2RY14,0,1,1
P2RY2,2,0,2
P2RY6,0,0,0
P4HA2,1,0,1
P4HA3,0,0,0
P4HB,0,0,0
P4HTM,1,0,1
PA2G4,4,0,4
PABPC1,1,2,3
PABPC1L,0,0,0
PABPC3,0,0,0
PABPC4,1,0,1
PABPN1,0,1,1
PABPN1L,1,0,1
PACRG,0,1,1
PACRGL,0,1,1
PACS1,1,0,1
PACS2,1,0,1
PACSIN1,0,0,0
PACSIN2,1,0,1
PACSIN3,3,0,3
PADI1,2,0,2
PADI2,5,0,5
PADI3,3,0,3
PADI4,2,0,2
PAEP,0,0,0
PAF1,3,0,3
PAFAH1B2,3,1,4
PAFAH1B3,3,0,3
PAFAH2,1,0,1
PAG1,0,0,0
PAH,0,0,0
PAICS,4,1,5
PAIP1,1,0,1
PAIP2,0,0,0
PAIP2B,0,0,0
PAK1,1,0,1
PAK1IP1,3,1,4
PAK2,1,0,1
PAK4,1,0,1
PAK6,8,0,8
PALB2,0,0,0
PALLD,1,1,2
PALM3,0,0,0
PALMD,0,0,0
PAM,1,2,3
PAMR1,0,0,0
PAN2,0,0,0
PAN3,0,1,1
PANK1,1,0,1
PANK2,2,0,2
PANK3,0,0,0
PANK4,2,0,2
PANX1,3,1,4
PANX2,1,0,1
PANX3,0,0,0
PAOX,0,0,0
PAPD5,3,0,3
PAPD7,2,0,2
PAPL,0,0,0
PAPLN,1,0,1
PAPOLA,1,1,2
PAPOLB,1,0,1
PAPOLG,0,0,0
PAPPA,0,2,2
PAPSS1,2,0,2
PAPSS2,0,0,0
PAQR3,6,2,8
PAQR5,0,0,0
PAQR6,2,0,2
PAQR8,1,0,1
PAQR9,1,0,1
PARD3,0,0,0
PARD3B,0,0,0
PARD6A,4,0,4
PARK2,0,0,0
PARK7,0,0,0
PARL,0,2,2
PARM1,1,0,1
PARN,2,0,2
PARP1,2,0,2
PARP10,0,0,0
PARP11,1,0,1
PARP12,5,0,5
PARP14,1,1,2
PARP16,1,0,1
PARP2,3,0,3
PARP3,0,0,0
PARP4,2,0,2
PARP6,1,0,1
PARP8,0,1,1
PARS2,2,0,2
PARVA,0,1,1
PARVB,2,0,2
PARVG,1,0,1
PASK,0,0,0
PATE2,0,2,2
PATL1,2,0,2
PATZ1,0,0,0
PAWR,1,0,1
PAX1,0,0,0
PAX2,0,0,0
PAX3,0,0,0
PAX4,2,0,2
PAX5,1,1,2
PAX6,0,0,0
PAX7,0,0,0
PAX8,0,0,0
PAX9,0,0,0
PAXIP1,2,1,3
PBK,0,0,0
PBLD,0,6,6
PBRM1,0,0,0
PBX1,0,0,0
PBX2,0,0,0
PBX3,0,0,0
PBXIP1,1,0,1
PC,0,0,0
PCBD1,2,0,2
PCBD2,1,0,1
PCBP1,3,0,3
PCBP2,1,0,1
PCBP4,0,0,0
PCCA,0,0,0
PCCB,2,1,3
PCDH1,1,2,3
PCDH10,1,1,2
PCDH12,2,2,4
PCDH17,0,1,1
PCDH20,0,0,0
PCDH7,0,1,1
PCDH8,0,0,0
PCDH9,0,0,0
PCDHA1,2,0,2
PCDHA10,2,0,2
PCDHA2,2,0,2
PCDHA3,2,0,2
PCDHA4,2,0,2
PCDHA5,2,0,2
PCDHA6,2,0,2
PCDHA7,1,0,1
PCDHA8,1,0,1
PCDHA9,2,0,2
PCDHAC2,0,1,1
PCDHB1,1,0,1
PCDHB10,3,0,3
PCDHB11,0,0,0
PCDHB12,0,1,1
PCDHB13,0,1,1
PCDHB14,2,0,2
PCDHB15,0,0,0
PCDHB16,2,0,2
PCDHB17,1,0,1
PCDHB18,2,0,2
PCDHB2,1,0,1
PCDHB3,1,0,1
PCDHB4,0,0,0
PCDHB6,2,0,2
PCDHB7,2,1,3
PCDHB9,3,0,3
PCDHGA1,0,0,0
PCDHGA10,1,0,1
PCDHGA11,1,0,1
PCDHGA12,1,0,1
PCDHGA2,0,0,0
PCDHGA3,2,0,2
PCDHGA5,0,0,0
PCDHGA6,0,0,0
PCDHGA7,1,0,1
PCDHGA8,0,0,0
PCDHGA9,0,0,0
PCDHGB1,1,0,1
PCDHGB2,0,0,0
PCDHGB3,0,0,0
PCDHGB4,0,0,0
PCDHGB6,1,0,1
PCDHGB7,1,0,1
PCDHGC3,0,0,0
PCDHGC4,0,0,0
PCDHGC5,0,0,0
PCF11,1,5,6
PCGF1,1,0,1
PCGF2,1,0,1
PCGF3,0,0,0
PCGF5,0,0,0
PCGF6,1,0,1
PCID2,1,0,1
PCIF1,0,0,0
PCK1,0,0,0
PCK2,0,0,0
PCM1,0,0,0
PCMT1,0,0,0
PCMTD1,2,0,2
PCMTD2,0,0,0
PCNA,0,0,0
PCNAP1,0,0,0
PCNXL2,1,0,1
PCNXL3,0,0,0
PCOLCE,0,0,0
PCOLCE2,1,0,1
PCP2,0,0,0
PCP4,1,0,1
PCP4L1,1,0,1
PCSK1,0,0,0
PCSK2,0,0,0
PCSK4,0,0,0
PCSK5,0,0,0
PCSK6,1,1,2
PCSK7,1,0,1
PCTP,0,2,2
PCYOX1L,0,0,0
PCYT1A,0,0,0
PCYT2,1,0,1
PDAP1,0,0,0
PDC,0,0,0
PDCD10,0,4,4
PDCD11,1,0,1
PDCD1LG2,0,0,0
PDCD4,1,0,1
PDCD5,1,0,1
PDCD6,0,0,0
PDCD6IP,3,1,4
PDCL,4,0,4
PDCL3,0,0,0
PDE10A,0,1,1
PDE11A,0,0,0
PDE12,4,0,4
PDE2A,0,0,0
PDE3A,0,2,2
PDE3B,3,2,5
PDE4A,0,0,0
PDE4B,0,0,0
PDE4C,2,0,2
PDE4D,0,0,0
PDE4DIP,2,0,2
PDE5A,1,0,1
PDE6A,2,0,2
PDE6D,0,0,0
PDE6G,0,0,0
PDE6H,1,2,3
PDE7A,1,0,1
PDE7B,0,0,0
PDE8A,0,1,1
PDF,0,0,0
PDGFA,1,0,1
PDGFB,0,0,0
PDGFC,1,0,1
PDGFD,0,0,0
PDGFRA,4,0,4
PDGFRB,1,0,1
PDGFRL,0,0,0
PDHA2,0,0,0
PDHB,1,0,1
PDHX,5,0,5
PDIA4,0,0,0
PDIA6,0,2,2
PDIK1L,2,0,2
PDILT,0,0,0
PDK1,1,0,1
PDK2,2,0,2
PDK4,0,1,1
PDLIM1,0,1,1
PDLIM2,0,0,0
PDLIM3,0,0,0
PDLIM5,0,1,1
PDP1,0,0,0
PDPN,0,0,0
PDS5A,0,1,1
PDS5B,1,1,2
PDSS2,0,1,1
PDX1,1,0,1
PDXK,0,0,0
PDXP,1,0,1
PDYN,0,0,0
PDZD2,3,0,3
PDZD3,1,0,1
PDZD8,0,1,1
PDZD9,1,1,2
PDZK1,0,1,1
PDZRN4,0,0,0
PEA15,1,0,1
PEAR1,2,0,2
PEBP4,0,0,0
PECR,0,0,0
PEF1,1,0,1
PEG10,0,0,0
PELI1,1,1,2
PELI2,2,0,2
PELI3,0,0,0
PELO,2,1,3
PEMT,0,0,0
PENK,0,1,1
PER1,0,0,0
PER2,0,0,0
PER3,0,0,0
PERP,0,1,1
PES1,0,1,1
PEX1,0,2,2
PEX10,2,0,2
PEX11A,0,0,0
PEX11B,8,1,9
PEX11G,0,0,0
PEX12,1,0,1
PEX13,0,0,0
PEX14,0,0,0
PEX19,2,1,3
PEX2,2,2,4
PEX26,3,1,4
PEX3,1,0,1
PEX5,0,0,0
PEX5L,0,0,0
PEX6,1,0,1
PEX7,0,0,0
PF4,0,0,0
PF4V1,5,1,6
PFAS,2,0,2
PFDN1,0,0,0
PFDN2,0,0,0
PFDN4,1,1,2
PFDN5,4,1,5
PFDN6,0,0,0
PFKFB2,2,0,2
PFKFB3,3,1,4
PFKFB4,0,0,0
PFKL,0,0,0
PFKM,2,1,3
PFN1,1,0,1
PFN2,3,0,3
PFN3,1,0,1
PGAM1,0,0,0
PGAM2,1,0,1
PGAM5,0,0,0
PGAP2,3,1,4
PGAP3,1,0,1
PGBD1,0,0,0
PGBD2,0,0,0
PGBD3,0,0,0
PGBD4,2,0,2
PGC,0,0,0
PGF,0,0,0
PGGT1B,0,2,2
PGK2,3,3,6
PGLS,0,0,0
PGLYRP1,0,0,0
PGLYRP4,0,0,0
PGM1,0,2,2
PGM2,4,0,4
PGM2L1,2,0,2
PGM3,0,0,0
PGP,4,0,4
PGRMC2,3,1,4
PGS1,0,1,1
PHACTR1,0,0,0
PHACTR2,1,0,1
PHACTR3,0,0,0
PHACTR4,2,0,2
PHAX,0,0,0
PHB,0,0,0
PHB2,2,2,4
PHC1,2,0,2
PHC2,2,0,2
PHC3,0,0,0
PHF1,0,0,0
PHF10,1,1,2
PHF11,1,0,1
PHF12,3,0,3
PHF13,3,0,3
PHF14,1,0,1
PHF19,0,0,0
PHF20,1,0,1
PHF20L1,1,0,1
PHF21A,2,0,2
PHF23,3,0,3
PHF3,0,3,3
PHF7,0,0,0
PHGDH,12,0,12
PHGR1,4,0,4
PHIP,1,5,6
PHKB,0,0,0
PHKG1,1,0,1
PHKG2,0,0,0
PHLDA1,4,10,14
PHLDA2,0,0,0
PHLDA3,0,0,0
PHLDB1,1,0,1
PHLDB2,1,1,2
PHLDB3,2,0,2
PHLPP1,1,0,1
PHOSPHO1,0,0,0
PHOSPHO2,0,0,0
PHOX2A,2,1,3
PHOX2B,0,0,0
PHPT1,1,0,1
PHRF1,0,0,0
PHTF1,0,0,0
PHTF2,5,0,5
PHYHD1,0,0,0
PHYHIP,1,0,1
PI15,0,1,1
PI4K2A,0,0,0
PI4K2B,0,1,1
PI4KA,2,0,2
PI4KB,1,0,1
PIAS1,0,0,0
PIAS2,0,0,0
PIAS3,5,1,6
PIBF1,2,1,3
PICALM,2,1,3
PICK1,6,0,6
PID1,0,3,3
PIF1,1,0,1
PIGC,4,1,5
PIGF,0,0,0
PIGH,0,0,0
PIGK,0,0,0
PIGL,1,0,1
PIGM,1,1,2
PIGN,1,0,1
PIGO,2,1,3
PIGP,0,0,0
PIGR,4,0,4
PIGS,0,0,0
PIGT,2,0,2
PIGV,4,2,6
PIGX,0,0,0
PIGY,0,0,0
PIGZ,0,0,0
PIH1D1,0,0,0
PIH1D2,0,0,0
PIK3AP1,1,2,3
PIK3C2B,3,0,3
PIK3C2G,0,0,0
PIK3C3,0,1,1
PIK3CA,3,2,5
PIK3CB,2,1,3
PIK3CG,1,0,1
PIK3IP1,0,0,0
PIK3R1,1,0,1
PIK3R3,3,0,3
PIK3R4,1,0,1
PIK3R5,0,0,0
PIKFYVE,0,0,0
PILRA,0,0,0
PILRB,0,0,0
PIM1,1,0,1
PIM3,4,0,4
PINK1,0,0,0
PINX1,0,0,0
PIP4K2A,0,0,0
PIP4K2B,1,0,1
PIP4K2C,6,1,7
PIP5K1A,0,0,0
PIP5K1B,3,3,6
PIP5KL1,4,0,4
PIPOX,3,0,3
PIRT,0,1,1
PITPNA,2,0,2
PITPNB,0,0,0
PITPNC1,2,0,2
PITPNM1,0,0,0
PITPNM2,2,0,2
PITPNM3,1,0,1
PITRM1,1,2,3
PITX1,0,1,1
PITX2,0,0,0
PITX3,2,0,2
PIWIL1,0,1,1
PIWIL3,0,0,0
PJA2,0,0,0
PKD1,2,1,3
PKD1L1,1,0,1
PKD1L2,1,0,1
PKD2,1,0,1
PKD2L1,3,0,3
PKD2L2,2,0,2
PKDCC,1,2,3
PKDREJ,1,0,1
PKHD1,1,0,1
PKHD1L1,0,1,1
PKIA,0,0,0
PKIB,1,3,4
PKIG,1,0,1
PKLR,0,0,0
PKN2,1,0,1
PKN3,1,0,1
PKNOX2,0,0,0
PKP2,0,0,0
PKP4,2,0,2
PLA1A,1,0,1
PLA2G12A,2,0,2
PLA2G15,2,1,3
PLA2G16,2,0,2
PLA2G1B,2,0,2
PLA2G2A,0,0,0
PLA2G2C,0,0,0
PLA2G2D,0,0,0
PLA2G2E,0,0,0
PLA2G2F,0,0,0
