"SYMBOL","logFC","P.Value","adj.P.Val","p.value_activities","HL60_MEMalpha_Mut_DMF","MOLM14_MEMalpha_Mut_DMF"
"ADARB2",-0.0152411464231923,0.902017909345074,0.971729153169043,1,0,0
"ADARB2-AS1",0.253556049334841,0.0989146663211426,0.369538503529427,1,0,0
"ADAT1",-0.0715051831422961,0.667403172179985,0.88568066437577,1,0,0
"ADAT2",0.594761807075825,0.00140074967757522,0.0160410071470634,1,0,0
"ADCK1",-0.469490454405844,0.0072445086690513,0.0592840081362216,1,0,0
"ADCK2",0.0387628561199325,0.778874499275883,0.93204894021653,1,0,0
"ADCK5",-0.355954258729416,0.014746216396892,0.101861361060572,1,0,0
"ADCY1",0.394692345151909,0.163763424524507,0.487480764641934,1,0,0
"ADCY10",-0.0601408723857588,0.701746062198497,0.901110867122873,1,0,0
"ADCY10P1",0.692373139369958,0.00313928903010598,0.0307488600524648,1,0,0
"ADCY2",0.0964208789969332,0.535323502152601,0.821767301310359,1,0,0
"ADCY4",-0.0689826482235807,0.70192053483011,0.901152461156304,1,0,0
"ADCY5",0.0648124004674733,0.656659736316954,0.8807471864651,1,0,0
"ADCY6-DT",-0.439582214028079,0.0220040305694751,0.136676333068066,1,0,0
"ADCY7",-0.641949611694554,0.00274526050653964,0.0275848261954902,1,0,0
"ADCY8",0.0465911137183133,0.802379915669869,0.939061499062338,1,0,0
"ADCY9",-1.95992073204668,5.7475347443258e-09,5.01082228270758e-07,1,0,0
"ADCYAP1",-0.203718883234532,0.171276684426457,0.499600712584613,1,0,0
"ADCYAP1R1",-0.0335537820569067,0.814901622124943,0.943134247274226,1,0,0
"ADD1",0.044919226405213,0.770001572700129,0.9283158621483,1,0,0
"ADD2",-0.542052855785599,0.272505580268058,0.625066596673046,1,0,0
"ADD3",0.538443984262404,0.00803050049134443,0.0641877377525961,1,0,0
"ADD3-AS1",-0.0654656501012258,0.687317580877847,0.894550605251178,1,0,0
"ADGB",-0.0942383839037602,0.488563924072791,0.795267977686355,1,0,0
"ADGRA1",0.111766819758214,0.413917592843974,0.746704493462256,1,0,0
"ADGRA1-AS1",-0.0716577991473377,0.639500535705231,0.872846510566555,1,0,0
"ADGRA2",-1.68402492352627,9.53002587588705e-10,1.08258004637415e-07,1,0,0
"ADGRA3",1.20715924654585,1.21880266382723e-08,9.65266505560183e-07,1,0,0
"ADGRB1",0.0328932245276361,0.822274728890498,0.94544908070106,1,0,0
"ADGRB2",0.201536542660533,0.174312164718161,0.504285673780112,1,0,0
"ADGRB3",0.391518023663028,0.0318300270014593,0.177840625421563,1,0,0
"ADGRD1",-0.309065548843484,0.0196121181375798,0.125557365753148,1,0,0
"ADGRD1-AS1",0.0407173772579492,0.711288735809756,0.904774931743296,1,0,0
"ADGRD2",-0.00479170639068816,0.971506747438048,0.99257373954126,1,0,0
"ADGRE1",0.315225327337862,0.296461463638225,0.6502505336834,1,0,0
"ADGRE2",-2.11360239639112,1.5176459906854e-06,5.50552267135175e-05,1,0,0
"ADGRE3",0.068872964711189,0.683036334690734,0.892350834454168,1,0,0
"ADGRE4P",0.0143648015938114,0.934233015933095,0.9818645401192,1,0,0
"ADGRE5",-0.0524156222163263,0.828648742140307,0.947469621595147,1,0,0
"ADGRF1",0.287742692847614,0.101907600232814,0.375660350751653,1,0,0
"ADGRF2",-0.0552673801774599,0.801228219322363,0.938766360238249,1,0,0
"ADGRF3",0.0578643637300056,0.715769327143021,0.906596647858823,1,0,0
"ADGRF4",-0.147933731358278,0.33731217643726,0.686288263714459,1,0,0
"ADGRF5",0.245569624046992,0.209046946563317,0.553067706201785,1,0,0
"ADGRF5-AS1",0.187537033248413,0.134946924765644,0.440675392238231,1,0,0
"ADGRG1",-0.0913105171758639,0.4796236793109,0.789802911965987,1,0,0
"ADGRG2",-0.0148614834389891,0.928469068663477,0.980104793301229,1,0,0
"ADGRG3",-0.13144827413999,0.45902139275244,0.777528218327272,1,0,0
"ADGRG4",0.204892312817598,0.148880522174537,0.463310405919249,1,0,0
"ADGRG5",-0.889304946806371,1.00255699859419e-05,0.000263500483302081,1,0,0
"ADGRG6",2.95573369426247,3.39432329048713e-14,1.50407794930619e-11,1,0,0
"ADGRG7",-0.0485367817343416,0.701858943130701,0.901117572707521,1,0,0
"ADGRL1",-1.73677333870542,5.14081198412025e-05,0.00103079624589594,1,0,0
"ADGRL2",-0.804347952101998,2.95298778498066e-05,0.000649160910485069,1,0,0
"ADGRL3",0.414863334195402,0.0468979679707885,0.232417815758366,1,0,0
"ADGRL3-AS1",0.0788427547097115,0.677873923552847,0.89016816456363,1,0,0
"ADGRL4",0.295386156759986,0.0609441934061216,0.275239624145554,1,0,0
"ADGRV1",0.117290796082683,0.338615746012144,0.687550878384129,1,0,0
"ADH1A",-0.350536976182183,0.22522894006375,0.572327017980953,1,0,0
"ADH1B",0.307628426757764,0.11585514569912,0.404932633245712,1,0,0
"ADH1C",0.233114568077045,0.374405467963664,0.716530987360132,1,0,0
"ADH4",0.16567457668235,0.274019721531942,0.626663058621376,1,0,0
"ADH5",0.319835684653742,0.0232960416288917,0.142473350520849,1,0,0
"ADH6",0.149847527898463,0.35599133295214,0.702702416579646,1,0,0
"ADH7",-0.0704791517332719,0.737616218819139,0.914887776543577,1,0,0
"ADHFE1",0.00978028634244943,0.950349061277388,0.985858896101276,1,0,0
"ADI1",-0.914397245626217,3.8305614201783e-05,0.000804793149160267,1,0,0
"ADIG",0.164704113477693,0.197815143925069,0.53764901282852,1,0,0
"ADIPOQ",0.248034394600263,0.229605542690069,0.577224934767306,1,0,0
"ADIPOQ-AS1",0.166722557571166,0.479016983496169,0.789288678675909,1,0,0
"ADIPOR1",0.107561104075842,0.294442313001383,0.647725099962313,1,0,0
"ADIPOR2",-0.0722742832969425,0.616490784856865,0.862627805664699,1,0,0
"ADIRF",0.163417352462911,0.455568218409911,0.775139666364693,1,0,0
"ADK",-0.566649312867517,1.52768548837648e-05,0.000373335974613863,1,0,0
"ADM",0.0284819738356035,0.793714066947754,0.935774765315251,1,0,0
"ADNP",0.797356167906385,1.56079856486754e-08,1.19550480932147e-06,1,0,0
"ADNP-AS1",-0.0278532137273739,0.857229744754812,0.957906836804807,1,0,0
"ADNP2",0.592849969857618,2.91002868193844e-06,9.49647034933009e-05,1,0,0
"ADO",0.510595414963033,0.000891067750912555,0.0111301644529053,1,0,0
"ADORA1",0.136547080401132,0.39340252574343,0.731012216831194,1,0,0
"ADORA2A-AS1",-0.039233470169405,0.800670919585263,0.938477438686286,1,0,0
"ADORA2B",-0.663133824868681,2.26728595587361e-05,0.000521738502558263,1,0,0
"ADPGK",0.275282307552168,0.121861549031608,0.415289905843024,1,0,0
"ADPGK-AS1",-0.221948635187259,0.270944966166035,0.623367582396255,1,0,0
"ADPRH",-0.819133409755175,5.41382236811301e-05,0.00107299636225067,1,0,0
"ADPRHL1",0.0906340827135566,0.532868840987809,0.820721825784772,1,0,0
"ADPRHL2",0.637666380011201,4.77367721641749e-05,0.000969027778758518,1,0,0
"ADPRM",-0.960753868916233,0.00027765330452787,0.00421487464011064,1,0,0
"ADRA1A",0.0665931816697278,0.677365091645735,0.889817045154651,1,0,0
"ADRA1B",0.0155941309362673,0.913523687762829,0.975588744589595,1,0,0
"ADRA1D",-0.129908186300957,0.413038663152313,0.746105181666922,1,0,0
"ADRA2A",-0.187628835641012,0.278551650172452,0.631136028517007,1,0,0
"ADRA2B",0.147751394186212,0.339673624857026,0.688529006236406,1,0,0
"ADRA2C",-0.0400178477457471,0.789247344895097,0.934473721388178,1,0,0
"ADRB1",-0.509669312271301,0.0106906309438501,0.0796885248597815,1,0,0
"ADRB2",-0.26479111446657,0.401741454974362,0.736790172241718,1,0,0
"ADRB3",0.000201219330761226,0.999079253792808,0.99966804196328,1,0,0
"ADRM1",0.360543095290057,0.00767664530231555,0.0620251192245709,1,0,0
"ADSL",1.0481975635748,4.09699317465112e-10,5.20541429017225e-08,1,0,0
"ADSS1",-0.156533615442791,0.214699386049798,0.560035854139238,1,0,0
"ADSS2",-0.0913166727128303,0.390976916985676,0.729175219722364,1,0,0
"ADTRP",0.0808170967590192,0.484654109994792,0.792632812990701,1,0,0
"AEBP2",0.261534704324393,0.0319319151844708,0.178268793882317,1,0,0
"AEN",0.2700032126909,0.0865837820327675,0.342130049469444,1,0,0
"AFAP1",0.0847143361031835,0.548433613774146,0.828823155817305,1,0,0
"AFAP1-AS1",-0.208934344406122,0.29279492146996,0.646146909139564,1,0,0
"AFAP1L1",-0.0796551912159646,0.536037398476686,0.822048276444525,1,0,0
"AFAP1L2",-0.0812842735952684,0.708822396612258,0.903830965661196,1,0,0
"AFDN",-0.840727676866178,0.0528374522630613,0.251173479740097,1,0,0
"AFDN-DT",-0.201962913136904,0.325854214223308,0.676727513458767,1,0,0
"AFF1",-0.792787938116064,6.85391016611582e-05,0.00130777972020154,1,0,0
"AFF1-AS1",-0.611249973148554,0.000703446563195767,0.00913332975499764,1,0,0
"AFF2",4.72166170883484,3.6650133967632e-14,1.61071330569059e-11,1,0,0
"AFF3",-1.96310569153875,1.25921767497015e-10,1.89118975010854e-08,1,0,0
"AFF4",-0.561209650259582,0.00359088683052963,0.0342767632530723,1,0,0
"AFG1L",-0.4335050266314,0.0228391886497398,0.140541029744912,1,0,0
"AFG3L1P",-0.269502391999107,0.138679434328237,0.446607918215935,1,0,0
"AFG3L2",0.63673987660691,7.03003772062552e-07,2.90392551977487e-05,1,0,0
"AFM",0.189017618914562,0.338527324050046,0.687531042939065,1,0,0
"AFMID",0.294265017119447,0.0219214673973223,0.136368873122431,1,0,0
"AFP",0.0112438170091109,0.932022255324529,0.981059686745102,1,0,0
"AFTPH",-0.279630823563609,0.0749927882566531,0.313764208190166,1,0,0
"AGA",0.0949398402465045,0.598103186573615,0.853323047843181,1,0,0
"AGAP1",-1.03851935907539,4.7348491238673e-06,0.000142863480852219,1,0,0
"AGAP1-IT1",-0.113958087538376,0.490582311644568,0.79664279494357,1,0,0
"AGAP11",0.0821175511101737,0.704505801541124,0.90233356173213,1,0,0
"AGAP12P",-0.0562232010962873,0.776097352827087,0.930950582999983,1,0,0
"AGAP2",-0.683295557790031,0.0296350440803863,0.169360707573873,1,0,0
"AGAP2-AS1",-0.00616288588847969,0.964017770458663,0.990430090574416,1,0,0
"AGAP3",0.171950362676438,0.172353382409615,0.501277596774128,1,0,0
"AGAP5",-0.253680984982591,0.159469275775383,0.480621931379917,1,0,0
"AGAP6",-0.178142299505962,0.312046988401114,0.665064331084888,1,0,0
"AGBL1",-0.192666353156335,0.238733340784337,0.587546296863647,1,0,0
"AGBL1",-0.02340206371092,0.850704061685653,0.955525478907371,1,0,0
"AGBL2",0.480336537443856,0.0836032217085252,0.33509411215863,1,0,0
"AGBL3",0.433163166332978,0.0177574810521669,0.116750810738692,1,0,0
"AGBL4",0.304745076165575,0.0324487241045818,0.18015194187223,1,0,0
"AGBL4-AS1",0.0758511076951458,0.675087668453709,0.888667593515286,1,0,0
"AGBL4-IT1",-0.209264074840017,0.160221362884246,0.481892725471174,1,0,0
"AGBL5",0.723713377195312,3.57356067417614e-05,0.000759427676049552,1,0,0
"AGBL5-AS1",0.298028453510973,0.11564090731217,0.404456524941724,1,0,0
"AGER",-0.0151011764225268,0.884377037995757,0.966799405582892,1,0,0
"AGER",-0.0170866149272682,0.869968694841768,0.962018700509038,1,0,0
"AGER",-0.0170866149272682,0.869968694841768,0.962018700509038,1,0,0
"AGER",-0.0151011764225268,0.884377037995757,0.966799405582892,1,0,0
"AGER",-0.0170866149272682,0.869968694841768,0.962018700509038,1,0,0
"AGER",-0.0170866149272682,0.869968694841768,0.962018700509038,1,0,0
"AGFG1",0.0509963399657973,0.580365010993634,0.845421544663942,1,0,0
"AGFG2",-0.0569141671538222,0.667919622873415,0.88583982040725,1,0,0
"AGGF1",-0.695962094938537,1.60512649615616e-06,5.77597767412112e-05,1,0,0
"AGK",1.00035943167163,7.06243110016054e-07,2.9128182176716e-05,1,0,0
"AGL",0.492945428248411,0.0260457597744708,0.154553335591508,1,0,0
"AGMAT",-0.835501143500024,0.00124554646398998,0.0145622470038707,1,0,0
"AGMO",0.101553468700984,0.54371564358024,0.82626161058846,1,0,0
"AGO1",0.820042356039693,1.53407175431644e-06,5.56134721103346e-05,1,0,0
"AGO2",-0.913284475743533,2.93726689223299e-06,9.57952791732703e-05,1,0,0
"AGO2",-0.726499137795007,3.19926703594686e-06,0.000102924908971015,1,0,0
"AGO3",0.413034285503785,0.0349240073864413,0.189827650732454,1,0,0
"AGO4",-0.808788880516918,0.000136015755932038,0.00233592465913135,1,0,0
"AGPAT1",-0.310984911231564,0.0158069457416929,0.107159060542717,1,0,0
"AGPAT1",-0.310984911231564,0.0158069457416929,0.107159060542717,1,0,0
"AGPAT1",-0.310984911231564,0.0158069457416929,0.107159060542717,1,0,0
"AGPAT1",-0.310984911231564,0.0158069457416929,0.107159060542717,1,0,0
"AGPAT1",-0.310984911231564,0.0158069457416929,0.107159060542717,1,0,0
"AGPAT2",-0.3767494002941,0.00229649384187519,0.0239928118316099,1,0,0
"AGPAT3",-0.0695986029261393,0.591388041263103,0.850252127970498,1,0,0
"AGPAT3",-0.159922691103771,0.435317011319126,0.762832702418458,1,0,0
"AGPAT4",-0.464058278610398,0.0141883059146849,0.099005583957305,1,0,0
"AGPAT4-IT1",0.0782684081103087,0.539153234513922,0.823480155214067,1,0,0
"AGPAT5",-0.84795790948365,7.38048194593798e-08,4.25548593919231e-06,1,0,0
"AGPS",0.533049269930695,0.000637266507406448,0.0084204895735998,1,0,0
"AGR2",-0.0731279266103084,0.658174452469582,0.881352138313226,1,0,0
"AGR3",-0.0630000563069593,0.615601978064575,0.862013072689992,1,0,0
"AGRN",-0.277558159179613,0.0309635706767757,0.174737354634441,1,0,0
"AGRP",-0.115869146856281,0.41234312079373,0.745627503544481,1,0,0
"AGT",-0.125578077380085,0.290149586807011,0.643683577655781,1,0,0
"AGTPBP1",1.09486391838679,4.27449941407402e-07,1.89732380829122e-05,1,0,0
"AGTR1",0.0172964716978008,0.922303922310754,0.97795173092911,1,0,0
"AGTR2",0.202154353413636,0.259407894282438,0.610484706480334,1,0,0
"AGTRAP",-0.803883293780423,0.000315416338593561,0.00468987183204963,1,0,0
"AGXT",-0.0522578070913076,0.718520124692712,0.90790908240883,1,0,0
"AGXT2",-0.201884195903764,0.128387206881769,0.428054555416749,1,0,0
"AHCY",0.5421974947374,0.000386371674792855,0.00554350818500629,1,0,0
"AHCYL1",0.216513310958769,0.0460981387365579,0.229562805686734,1,0,0
"AHDC1",-0.352883345468642,0.00322109855600235,0.0314010256867596,1,0,0
"AHI1",0.611506716926964,0.00158084477544992,0.0176730930619889,1,0,0
"AHNAK",-0.345482721974685,0.0507519280116046,0.244709183830774,1,0,0
"AHNAK2",-0.168711546714686,0.230743446559736,0.578212808773958,1,0,0
"AHR",0.177640001328161,0.326007387634963,0.676819410780756,1,0,0
"AHSA1",-0.462254522328624,0.00047597496907375,0.00661663207592098,1,0,0
"AHSA2P",-0.143806235918878,0.533123754713623,0.820755405757413,1,0,0
"AHSG",-0.158714337477683,0.360275299846242,0.705742601726498,1,0,0
"AHSP",-0.0171278226710472,0.927568881995546,0.979650166020287,1,0,0
"AICDA",-0.228795733271317,0.254079969375764,0.605225252043731,1,0,0
"AIDA",0.0870099944885938,0.557275505031287,0.833518750032185,1,0,0
"AIF1",-0.0852589545156182,0.521194105505855,0.814358151929549,1,0,0
"AIF1",-0.0852589545156182,0.521194105505855,0.814358151929549,1,0,0
"AIF1",-0.091475811503912,0.494302962188853,0.798765627541453,1,0,0
"AIF1",-0.012405950782659,0.925373094001458,0.978556085065503,1,0,0
"AIF1",-0.0852589545156182,0.521194105505855,0.814358151929549,1,0,0
"AIF1",-0.0852589545156182,0.521194105505855,0.814358151929549,1,0,0
"AIF1L",0.211561532323185,0.183008861383368,0.516767754412893,1,0,0
"AIFM1",0.0307316946358007,0.818619608421665,0.944171820283393,1,0,0
"AIFM2",-0.234854425785795,0.106082813836641,0.384313664153997,1,0,0
"AIFM3",-0.132080684332925,0.503554868861155,0.803828827984362,1,0,0
"AIG1",3.29709390720439,4.39917611265902e-14,1.87198909232094e-11,1,0,0
"AIM2",0.117969680670685,0.494468103017201,0.798820895286584,1,0,0
"AIMP1",0.301548653936788,0.0010560673762649,0.0127357545013934,1,0,0
"AIMP2",-0.241932455319088,0.0392984368081841,0.205989274254024,1,0,0
"AIP",0.501890120145819,0.000364648269143598,0.00528557616833531,1,0,0
"AIPL1",0.107684809320745,0.485432652479814,0.793229062535709,1,0,0
"AIRE",0.202237853971575,0.0915176888428494,0.353370583514839,1,0,0
"AJAP1",0.0997538239210947,0.595113039811971,0.851634127514838,1,0,0
"AJM1",-0.0841485493732854,0.564758675277978,0.837659641256789,1,0,0
"AJUBA",0.44723765201235,0.00404407135283729,0.0377688510233543,1,0,0
"AK1",0.0367426794659789,0.774872343172319,0.930363902361838,1,0,0
"AK3",0.677989780053274,3.2872710676333e-05,0.000710413594652539,1,0,0
"AK4",0.685679859200998,6.5948786648224e-06,0.000186890914044282,1,0,0
"AK5",0.193577623192931,0.355725943648659,0.702556697934312,1,0,0
"AK7",0.205144114613724,0.0906970221877142,0.351721556389315,1,0,0
"AK8",0.0996318792713922,0.442113135284445,0.767144982995018,1,0,0
"AK9",-0.0480841258244471,0.67418479402539,0.888119353479123,1,0,0
"AKAIN1",-0.0394285912070016,0.803544957606236,0.939235464497691,1,0,0
"AKAP1",0.198960437797451,0.106697177777312,0.385584019518313,1,0,0
"AKAP10",-0.683662154896834,6.24256775265006e-06,0.000178510802770047,1,0,0
"AKAP11",-0.219190031404415,0.106371901841914,0.384892529964553,1,0,0
"AKAP12",0.185448999797778,0.232493847927753,0.580417313607223,1,0,0
"AKAP13",-0.50678827876579,0.00317454121430634,0.0310035293784086,1,0,0
"AKAP14",0.250714923939234,0.0735415117081344,0.310258496597297,1,0,0
"AKAP17A",0.0593822634223358,0.667679727901461,0.885764117157795,1,0,0
"AKAP3",0.107332580995857,0.642807037778058,0.874689362346678,1,0,0
"AKAP4",0.0439939498588959,0.732635850174888,0.912790750289279,1,0,0
"AKAP5",0.155206173952871,0.321400767946576,0.672830898601888,1,0,0
"AKAP6",0.0887154873243166,0.580022524092777,0.845198197425803,1,0,0
"AKAP7",-1.20978260849648,2.73341097019951e-07,1.29467575962179e-05,1,0,0
"AKAP8",-0.455746992628466,0.000175663571078269,0.0028767726605081,1,0,0
"AKAP8L",0.148349651233168,0.194849407431304,0.53324013261761,1,0,0
"AKAP9",0.930796738559279,6.2006601616456e-06,0.00017750175968337,1,0,0
"AKIP1",-0.888714956344733,7.08788656572603e-05,0.00134571959629792,1,0,0
"AKIRIN1",0.981243956318417,6.08445564366933e-12,1.42458628055292e-09,1,0,0
"AKIRIN2",-0.15336963390156,0.155064101275824,0.47362834215027,1,0,0
"AKNA",0.0726594823499811,0.585020924201871,0.847253728442539,1,0,0
"AKNA",-0.0761954554594722,0.64425652983293,0.875517469408212,1,0,0
"AKNAD1",-0.174466052981697,0.462466193840603,0.779719602774088,1,0,0
"AKR1A1",0.642722612914331,0.00234662428889072,0.02439297295414,1,0,0
"AKR1B1",-0.300711745447527,0.0176768761229021,0.116435020526,1,0,0
"AKR1B10",-0.11743805551369,0.444899428373704,0.768819823093205,1,0,0
"AKR1B15",-0.0325355676347621,0.890337768059572,0.968557652423395,1,0,0
"AKR1C1",0.0472006386991715,0.831958980926131,0.948627773463258,1,0,0
"AKR1C2",0.079724739351605,0.720496271459328,0.908682949829816,1,0,0
"AKR1C3",-0.372563190913587,0.0689197008492499,0.29786353944321,1,0,0
"AKR1C4",0.0219585125368451,0.932980073748049,0.981358641744643,1,0,0
"AKR1C6P",-0.051257903181178,0.764132062410538,0.925928150204886,1,0,0
"AKR1C8P",0.366908215176031,0.0218364753815998,0.136016328608824,1,0,0
"AKR1D1",-0.275518811814945,0.0396140561149829,0.2070768106383,1,0,0
"AKR1E2",0.248307225609464,0.125434726251926,0.422690825054965,1,0,0
"AKR7A2",-0.478000931232923,0.0142451960042473,0.0992701682037598,1,0,0
"AKR7A2P1",-0.0607284742289389,0.81825422908609,0.944100215212156,1,0,0
"AKR7A3",-0.610044434491979,0.00576287778877764,0.0497845572896535,1,0,0
"AKR7L",-0.883192588416694,0.000331489005161679,0.00489222295341419,1,0,0
"AKT1",0.354436997233786,0.0162175109746888,0.109251700707361,1,0,0
"AKT1S1",-0.150895523075032,0.206911467376626,0.550132507504341,1,0,0
"AKT2",-0.190319059689372,0.120698559757517,0.413249979471186,1,0,0
"AKT3",-4.26833701025662,5.07892003016528e-12,1.22665069935753e-09,1,0,0
"AKTIP",0.655907465658227,0.00356073726430146,0.0340495897806406,1,0,0
"ALAD",-0.212702339679006,0.142367445728203,0.452292043108523,1,0,0
"ALAS1",-0.364081328871142,0.0151784567918935,0.104082787800352,1,0,0
"ALAS2",0.0329929828839406,0.879206679102713,0.965339514538328,1,0,0
"ALB",0.0890597232364954,0.571681834350232,0.840744833037568,1,0,0
"ALCAM",1.20227816616536,1.47694858035395e-09,1.61282183366268e-07,1,0,0
"ALDH16A1",-0.804411388425994,1.12587339463008e-05,0.000288993497987363,1,0,0
"ALDH18A1",0.346224164936098,0.00364958027096586,0.0346949548560951,1,0,0
"ALDH1A1",0.260620581609301,0.137615938106694,0.445027367519097,1,0,0
"ALDH1B1",0.490023128370728,0.000619104972042046,0.00821647309058871,1,0,0
"ALDH1L1",0.107902407573489,0.467896902441795,0.78326053025494,1,0,0
"ALDH1L1-AS1",-0.019734551486466,0.880150856017486,0.965629531733108,1,0,0
"ALDH1L1-AS2",-0.0261964503935204,0.870007688475502,0.962018700509038,1,0,0
"ALDH1L2",-3.27818106354986,2.67873405456139e-07,1.2721495465316e-05,1,0,0
"ALDH2",-0.988998403607495,4.44762978397962e-07,1.96594036378924e-05,1,0,0
"ALDH3A1",-0.0234690213564965,0.884275154939045,0.966766872932727,1,0,0
"ALDH3A2",-0.569855501237298,0.00370494396414726,0.0351092224329592,1,0,0
"ALDH3B1",0.115526672873034,0.393134546610106,0.7309093583548,1,0,0
"ALDH3B2",0.290712524185975,0.155823538566954,0.474650077681194,1,0,0
"ALDH5A1",0.945616557604946,4.16595474805353e-07,1.85983343652278e-05,1,0,0
