"SYMBOL","logFC","P.Value","adj.P.Val","p.value_activities","HL60","MOLM14"
"ACVR2A",0.151138960672418,0.158514581125075,0.408314979398661,1,0,0
"ACVR2B",1.15240384653381,3.39676017346186e-08,1.00288595936401e-06,1,0,0
"ACVR2B-AS1",0.0214234276110732,0.858243449398892,0.946781865860551,1,0,0
"ACVRL1",-0.166911813712534,0.209974828871221,0.480238041188767,1,0,0
"ACY3",0.000962581769269555,0.99519868713116,0.998696007145888,1,0,0
"ACYP1",0.623639099073346,0.00816606893277597,0.0476482879495755,1,0,0
"ACYP2",0.290843644408713,0.0422609463371996,0.167894573189214,1,0,0
"ADA",-0.210837124956707,0.0829484953436367,0.269444412628121,1,0,0
"ADA2",-1.24845727760411,2.40290293213906e-12,2.15085887333055e-10,1,0,0
"ADAD1",0.0186350429636124,0.8104661842443,0.925396426607322,1,0,0
"ADAD2",0.0196644762352989,0.879023690767786,0.955974512499635,1,0,0
"ADAL",-2.01393252335204,4.13148816015186e-13,4.35121092391907e-11,1,0,0
"ADAM10",-0.402071344052979,0.000116701883501302,0.00129575582681493,1,0,0
"ADAM11",-0.0845927799106088,0.479271680728606,0.738540700005363,1,0,0
"ADAM12",0.00550393326196286,0.961583588369038,0.986884107579678,1,0,0
"ADAM12",-0.136455782565294,0.229744787230172,0.503504036661359,1,0,0
"ADAM12",0.0099541535881853,0.902771430276912,0.964430467311149,1,0,0
"ADAM15",0.593251719547224,0.000166222413088768,0.00175855310232448,1,0,0
"ADAM17",0.0801865968382094,0.512841189490892,0.760762673111253,1,0,0
"ADAM18",0.0307562890100206,0.811267022796163,0.925877053240994,1,0,0
"ADAM19",-0.0637941651204521,0.600268737996914,0.816170224628071,1,0,0
"ADAM1A",0.461419738385595,0.00589076455463283,0.0364130120358088,1,0,0
"ADAM2",0.0795861079340057,0.463872441492573,0.727612201969282,1,0,0
"ADAM20",0.135477892262347,0.192810115646353,0.456964150228108,1,0,0
"ADAM20P1",0.446209924924337,0.0249006977667634,0.113635263610567,1,0,0
"ADAM21",-0.0311208032192449,0.759982621319584,0.901940133084149,1,0,0
"ADAM21P1",-0.0667453722878877,0.687017402194782,0.865238814588533,1,0,0
"ADAM22",0.0542047983202583,0.631862715992415,0.834037007468373,1,0,0
"ADAM23",0.11183654061446,0.367036846831471,0.648301927028538,1,0,0
"ADAM28",-0.22935013849413,0.0807642178636793,0.264593368519913,1,0,0
"ADAM30",0.0518905420307236,0.690697699809442,0.867726374998047,1,0,0
"ADAM32",0.0344415434220289,0.732943362574609,0.889261048858681,1,0,0
"ADAM33",0.113483920037663,0.206710215020665,0.476491040359544,1,0,0
"ADAM3A",-0.164803164443508,0.124869057093356,0.352800981934682,1,0,0
"ADAM5",0.187898841551422,0.104227982134458,0.31353185132985,1,0,0
"ADAM5",0.149975079898809,0.198023034552589,0.464346818177825,1,0,0
"ADAM6",-0.0589753024754378,0.744070503544522,0.894703480344172,1,0,0
"ADAM7",-0.163600134789309,0.303534883311449,0.587340930329855,1,0,0
"ADAM8",0.0637118937025596,0.601196771351559,0.816389978145052,1,0,0
"ADAM9",-1.07371069671883,3.16670712607459e-06,5.49124631237844e-05,1,0,0
"ADAMDEC1",-0.327929205724136,0.0101718087037557,0.0569529936580271,1,0,0
"ADAMTS1",-0.742357961099894,4.67355385623164e-05,0.000584107079509491,1,0,0
"ADAMTS10",-0.631062809821489,6.93597342889019e-05,0.000827885323545871,1,0,0
"ADAMTS12",-0.150608606258986,0.109381844050861,0.323911949720301,1,0,0
"ADAMTS13",-0.175247487423126,0.140735185150149,0.379701022603309,1,0,0
"ADAMTS14",-0.0871604580685386,0.476190054159985,0.736532010209027,1,0,0
"ADAMTS15",-0.0518276837851284,0.688481261380171,0.866366663179187,1,0,0
"ADAMTS16",0.00354619654935995,0.97880198117712,0.99302590067501,1,0,0
"ADAMTS17",-0.315464116648753,0.0284042866550533,0.125530886695555,1,0,0
"ADAMTS18",0.0390419008470655,0.770872097568813,0.907571555267357,1,0,0
"ADAMTS19",0.136533294695448,0.274084908821317,0.5564874345015,1,0,0
"ADAMTS19-AS1",-0.0392758095349404,0.728854416075185,0.887372266098303,1,0,0
"ADAMTS2",-0.250247767095204,0.0623396088468988,0.221382683661827,1,0,0
"ADAMTS20",0.178809768153336,0.137289367348809,0.374107017562333,1,0,0
"ADAMTS3",-0.0817206333098892,0.468181463751671,0.730875678353681,1,0,0
"ADAMTS4",0.140594702671926,0.161433746981311,0.412878897724524,1,0,0
"ADAMTS5",-0.15209978739215,0.263535821341334,0.544886631685112,1,0,0
"ADAMTS6",0.387020189538639,0.00332429018175878,0.0226651152944253,1,0,0
"ADAMTS7",-0.0209764617593038,0.903591568782484,0.964558993856225,1,0,0
"ADAMTS7P1",-0.02882604660486,0.817850066558995,0.929411241380733,1,0,0
"ADAMTS7P1",-0.0359891717550234,0.788131237763709,0.915238596580392,1,0,0
"ADAMTS7P1",-0.00791644004265279,0.947680585716982,0.982161583292015,1,0,0
"ADAMTS7P1",0.144345199183821,0.39158415617469,0.670099824512267,1,0,0
"ADAMTS8",-0.0199922348354713,0.896371814594671,0.96238946681196,1,0,0
"ADAMTS9",-2.16074447661917,1.2481322298128e-14,1.91203159331066e-12,1,0,0
"ADAMTS9-AS1",-0.0600876863570221,0.533646753809592,0.775426065289959,1,0,0
"ADAMTS9-AS2",-0.0222357091484202,0.874607913419363,0.954318921869518,1,0,0
"ADAMTSL1",-0.0785299935122117,0.611931598468431,0.823397909882347,1,0,0
"ADAMTSL2",-0.00126923712753957,0.991139007128261,0.997580105981599,1,0,0
"ADAMTSL2",-0.0597009723477449,0.560500109427391,0.791523810823073,1,0,0
"ADAMTSL3",-0.0927745948841432,0.486092137397049,0.743516467032748,1,0,0
"ADAMTSL4-AS1",-0.264015038535636,0.0890401838525231,0.282188647453643,1,0,0
"ADAMTSL4-AS2",-0.226365526980579,0.102081267974139,0.309273861929104,1,0,0
"ADAMTSL5",-0.973120699829314,2.6059315255157e-08,7.95231819030026e-07,1,0,0
"ADAP1",-0.856596151489999,3.56374673371863e-06,6.08333042412581e-05,1,0,0
"ADAP2",-0.285005462444612,0.0080629897930017,0.0471597385983825,1,0,0
"ADAR",0.0114163622725432,0.87075527479625,0.952578419072994,1,0,0
"ADARB1",-0.343291940563067,0.00178127048866029,0.0134900755238258,1,0,0
"ADARB2",-0.136849096529331,0.257702233204225,0.538137585204506,1,0,0
"ADARB2-AS1",0.185970179391407,0.0594654542118275,0.21418509058683,1,0,0
"ADAT1",0.130801278840242,0.49163485837783,0.747345384360565,1,0,0
"ADAT2",0.651451912479816,2.72764250356292e-05,0.000363529724368713,1,0,0
"ADCK1",-0.44249256422215,0.000322573110227709,0.00312925682125548,1,0,0
"ADCK2",0.0542864146836326,0.524625631498907,0.76918167993621,1,0,0
"ADCK5",-0.37654364554585,0.00355373017258671,0.0239763873994692,1,0,0
"ADCY1",0.349597365723864,0.0996809213366059,0.304309739754301,1,0,0
"ADCY10",-0.0331843336298245,0.739390098566851,0.891675189268081,1,0,0
"ADCY10P1",0.588087712482737,0.000286388755567766,0.00282431629491424,1,0,0
"ADCY2",0.0562961951675414,0.597096116629337,0.814162618516738,1,0,0
"ADCY4",-0.100187055705277,0.405738206879315,0.682057716566011,1,0,0
"ADCY5",-0.0116433563653526,0.917102049245857,0.970509915587011,1,0,0
"ADCY6-DT",-0.218495239767897,0.116518910955535,0.33760575242923,1,0,0
"ADCY7",-0.715429389618889,4.06842252934201e-05,0.000516666534239059,1,0,0
"ADCY8",-0.0719421413761951,0.535921038556663,0.776802849302498,1,0,0
"ADCY9",-1.79246375357379,3.86485630306019e-13,4.11154762700751e-11,1,0,0
"ADCYAP1",-0.0703875534338891,0.506255734174114,0.756709143854742,1,0,0
"ADCYAP1R1",-0.0805806389120036,0.513361464632687,0.761294282741471,1,0,0
"ADD1",-0.0644630639200345,0.508833305770491,0.758299943173507,1,0,0
"ADD2",-0.592100090985543,0.0606764114092797,0.21727690847067,1,0,0
"ADD3",0.622236783274311,6.51416029223538e-05,0.000782589586351746,1,0,0
"ADD3-AS1",-0.146735485937604,0.254439924164064,0.534038669029269,1,0,0
"ADGB",-0.0990273634884726,0.281463073716761,0.564896336270693,1,0,0
"ADGRA1",-0.0175001085369795,0.881487557189656,0.957083924382119,1,0,0
"ADGRA1-AS1",-0.308222406553439,0.0595686981151523,0.2144273170084,1,0,0
"ADGRA2",-1.781925379184,6.29948383574018e-14,8.08036901485362e-12,1,0,0
"ADGRA3",1.21367689192842,8.132054881135e-12,6.24515938258423e-10,1,0,0
"ADGRB1",-0.00755084467438483,0.952886646966898,0.984012699108726,1,0,0
"ADGRB2",0.0564391844099523,0.614425809062208,0.82454730419345,1,0,0
"ADGRB3",0.191717408003525,0.16060844665988,0.411592729402675,1,0,0
"ADGRD1",-0.284580380919389,0.00514109153933619,0.0325097187244473,1,0,0
"ADGRD1-AS1",-0.151097547743198,0.390492955952171,0.669172232782139,1,0,0
"ADGRD2",0.0684024830382528,0.472939915756856,0.734487596237318,1,0,0
"ADGRE1",0.393032409649362,0.0672988860922501,0.233606670449357,1,0,0
"ADGRE2",-1.84542293997594,3.45210666710152e-09,1.32113920892207e-07,1,0,0
"ADGRE3",-0.130447946012549,0.297229477849248,0.581242637616948,1,0,0
"ADGRE4P",-0.0442562296626869,0.706224668988503,0.875391687228712,1,0,0
"ADGRE5",0.0745230954901839,0.662627932854615,0.852615062391475,1,0,0
"ADGRF1",0.0890948198704606,0.446568502702881,0.714416333266309,1,0,0
"ADGRF2",0.124291068520502,0.362698912860056,0.643905975746387,1,0,0
"ADGRF3",0.118113748032924,0.269963969142926,0.552130688645722,1,0,0
"ADGRF4",-0.0726173466964495,0.431468120866788,0.702418462995782,1,0,0
"ADGRF5",0.104930725647236,0.425463884424226,0.697788360796944,1,0,0
"ADGRF5-AS1",0.0132452042826223,0.897761805185536,0.962948172057785,1,0,0
"ADGRG1",0.0608069405355005,0.480851474180023,0.739496715555022,1,0,0
"ADGRG2",0.0193804612070139,0.85274187447645,0.944386351838501,1,0,0
"ADGRG3",-0.0146540106406139,0.901046086596849,0.963884104822819,1,0,0
"ADGRG4",0.151446661515216,0.171590448581674,0.427735602845489,1,0,0
"ADGRG5",-0.739668190807663,2.62275211613871e-06,4.63494067933451e-05,1,0,0
"ADGRG6",2.91729935313572,3.09145844770019e-19,1.34759941130358e-16,1,0,0
"ADGRG7",-0.0611002538631373,0.486685956401812,0.744009888917728,1,0,0
"ADGRL1",-1.89177754773643,1.6682749536779e-08,5.38842760188842e-07,1,0,0
"ADGRL2",-0.863160955408448,6.09295245363729e-08,1.67445326348883e-06,1,0,0
"ADGRL3",0.535745065105742,0.000247802128432335,0.00248669412692429,1,0,0
"ADGRL3-AS1",-0.0102560198426058,0.936438768291508,0.977718069419885,1,0,0
"ADGRL4",0.191613939350082,0.0804441037940334,0.263947831413297,1,0,0
"ADGRV1",0.0445382981031508,0.671097304458985,0.856993353292123,1,0,0
"ADH1A",-0.337460587325358,0.0559920854868878,0.205091381852061,1,0,0
"ADH1B",0.0676045149602134,0.667192225046797,0.854828080919856,1,0,0
"ADH1C",-0.0119708197866348,0.9537716094762,0.984395703195161,1,0,0
"ADH4",0.0921187666395573,0.381444464793928,0.661146565877547,1,0,0
"ADH5",0.461941020927817,0.00573544837888063,0.0356046701088854,1,0,0
"ADH6",0.19894990991155,0.0674310634122429,0.233873557602318,1,0,0
"ADH7",0.0210443291524576,0.872794706897315,0.953569125370527,1,0,0
"ADHFE1",-0.0584794242975182,0.578449248143464,0.802699760280245,1,0,0
"ADI1",-0.671233276851023,9.41103255146611e-06,0.00014355372185262,1,0,0
"ADIG",-0.111477136986713,0.355849670933484,0.637495132027151,1,0,0
"ADIPOQ",0.0297094370938202,0.845365380877481,0.940926957630417,1,0,0
"ADIPOQ-AS1",0.00280090969550439,0.985102538777415,0.995049882662887,1,0,0
"ADIPOR1",0.28222797509472,0.00358612204414241,0.0241705978178232,1,0,0
"ADIPOR2",-0.145724003455824,0.288803636509661,0.572178837273912,1,0,0
"ADIRF",0.337746179617561,0.0272539383498183,0.12167147481284,1,0,0
"ADK",-0.454157304104482,1.93819338215976e-06,3.54797250157937e-05,1,0,0
"ADM",0.0735347205813772,0.376360275468962,0.656557959649239,1,0,0
"ADNP",0.811255953970361,5.68443824855666e-12,4.57631419779073e-10,1,0,0
"ADNP-AS1",0.0278567558541809,0.786785399111997,0.914793266584353,1,0,0
"ADNP2",0.606209724259638,1.05910237159994e-08,3.57593777443789e-07,1,0,0
"ADO",0.393540767018663,0.000850796805809,0.00716624509560809,1,0,0
"ADORA1",-0.115500366288982,0.483103129769956,0.741258599727441,1,0,0
"ADORA2A-AS1",-0.071146555648709,0.578737861488667,0.802874517700105,1,0,0
"ADORA2B",-0.676048072216367,7.59977886897887e-07,1.55763510557355e-05,1,0,0
"ADPGK",0.46217592442171,0.00278529210722078,0.0195546689685553,1,0,0
"ADPGK-AS1",-0.24742910291776,0.0669639881199119,0.233037460311892,1,0,0
"ADPRH",-0.878987542308583,1.65066384758529e-08,5.33475850005909e-07,1,0,0
"ADPRHL1",-0.0746733996278302,0.474145770391296,0.735059962655854,1,0,0
"ADPRHL2",0.707044952818956,3.9484637115574e-09,1.48773562067866e-07,1,0,0
"ADPRM",-0.843778333997976,2.65128938267523e-05,0.000354853177311277,1,0,0
"ADRA1A",-0.0607091073925958,0.574197299518308,0.799925601067194,1,0,0
"ADRA1B",-0.136544586253509,0.29791594006996,0.582161927207924,1,0,0
"ADRA1D",0.000829913072412758,0.993652839596128,0.998083221877997,1,0,0
"ADRA2A",-0.0668287630292665,0.550930208865888,0.785847588623329,1,0,0
"ADRA2B",-0.00610784232980865,0.964797257765106,0.987850126398659,1,0,0
"ADRA2C",-0.112308129478709,0.315377706625217,0.599610173260673,1,0,0
"ADRB1",-0.324331684770086,0.0140598210872122,0.0734312709169157,1,0,0
"ADRB2",-0.521360213818637,0.0132156852109033,0.0698940021654177,1,0,0
"ADRB3",-0.00734206580950669,0.95575480936738,0.98490088498847,1,0,0
"ADRM1",0.46762865862549,2.2856556025908e-05,0.000311198568928671,1,0,0
"ADSL",1.04597673343949,3.63413161766638e-15,6.28552370788446e-13,1,0,0
"ADSS1",-0.192497714496783,0.0232971573310393,0.108127691289747,1,0,0
"ADSS2",-0.0113758546142364,0.889822708662599,0.960087420167077,1,0,0
"ADTRP",-0.0653859211947343,0.489335813367675,0.745806256725167,1,0,0
"AEBP2",0.168463259009995,0.0434777104093578,0.171392984526645,1,0,0
"AEN",0.183969321778875,0.167256473488231,0.421375928730631,1,0,0
"AFAP1",-0.0717828327530583,0.469417910699363,0.731892272196459,1,0,0
"AFAP1-AS1",-0.212892271593033,0.115082942087315,0.334965642793311,1,0,0
"AFAP1L1",-0.0483652220836142,0.657656635904968,0.849971143699027,1,0,0
"AFAP1L2",-0.0616628681982716,0.65661927418558,0.849261764656192,1,0,0
"AFDN",-0.827184247884789,0.00554514837452424,0.0346398951877976,1,0,0
"AFDN-DT",-0.0992388727405356,0.459408227817486,0.724330680857916,1,0,0
"AFF1",-0.894818001102589,2.32599471188666e-08,7.21300511667017e-07,1,0,0
"AFF1-AS1",-0.500054222631472,0.0018352596325904,0.0138117095746691,1,0,0
"AFF2",4.4022675807289,4.38886756531721e-20,2.21998030424163e-17,1,0,0
"AFF3",-1.71773488799693,5.40703766832398e-11,3.40668788087576e-09,1,0,0
"AFF4",-0.634102536463391,3.45198887450543e-05,0.000447931479875018,1,0,0
"AFG1L",-0.461727117554581,0.0134959974365199,0.0710494552836368,1,0,0
"AFG3L1P",-0.115616711187946,0.450734436708591,0.717143836319839,1,0,0
"AFG3L2",0.690845909096458,2.06574249249697e-10,1.08163003144736e-08,1,0,0
"AFM",0.148190324158475,0.246749793550454,0.524665204891114,1,0,0
"AFMID",0.434101685923133,0.000687830540493054,0.00596754208569839,1,0,0
"AFP",-0.0548047790330308,0.502917885979691,0.754685824135401,1,0,0
"AFTPH",-0.230727726172153,0.0338195191137767,0.142577540204699,1,0,0
"AGA",0.479451521880943,0.0170122269843529,0.0850563758131342,1,0,0
"AGAP1",-1.13261180238559,2.7055700714419e-10,1.37112051531664e-08,1,0,0
"AGAP1-IT1",-0.375617853340044,0.00384089398099333,0.0255283516274847,1,0,0
"AGAP11",-0.0592924981774843,0.681282624139602,0.862416132323009,1,0,0
"AGAP12P",-0.167564026300107,0.183900736785411,0.445256527623544,1,0,0
"AGAP2",-0.533620437196893,0.0236076861350944,0.109181571822899,1,0,0
"AGAP2-AS1",-0.0619466642477198,0.492136128487239,0.747618608349427,1,0,0
"AGAP3",0.0667123843289383,0.559430668042171,0.790937732484891,1,0,0
"AGAP5",-0.2176387394099,0.0661716595660482,0.231255760067319,1,0,0
"AGAP6",-0.339642201895334,0.00571411716824134,0.0355051361930231,1,0,0
"AGBL1",-0.235964832034728,0.0619984747610632,0.220552827843944,1,0,0
"AGBL1",0.00209583986539474,0.980333623030521,0.993414015074061,1,0,0
"AGBL2",0.563371004622945,0.00608456433805763,0.037390955428497,1,0,0
"AGBL3",0.16492432835524,0.167577522871967,0.421672801005549,1,0,0
"AGBL4",0.0621190512121848,0.544352950039141,0.781873935070551,1,0,0
"AGBL4-AS1",0.0683531343516237,0.583358283558144,0.805589065181121,1,0,0
"AGBL4-IT1",-0.0840030979069115,0.46564935825885,0.728848761121141,1,0,0
"AGBL5",0.613297272741741,4.90458426991769e-07,1.05440695589485e-05,1,0,0
"AGBL5-AS1",0.278690647936148,0.0395133570138227,0.159589516151969,1,0,0
"AGER",-0.0564012132089555,0.427413664372365,0.699210104923099,1,0,0
"AGER",-0.0573835453443312,0.410328194914372,0.685635787439024,1,0,0
"AGER",-0.0573835453443312,0.410328194914372,0.685635787439024,1,0,0
"AGER",-0.0564012132089555,0.427413664372365,0.699210104923099,1,0,0
"AGER",-0.0573835453443312,0.410328194914372,0.685635787439024,1,0,0
"AGER",-0.0573835453443312,0.410328194914372,0.685635787439024,1,0,0
"AGFG1",0.149039227175059,0.0350931529952653,0.146564074166314,1,0,0
"AGFG2",-0.248938439153592,0.0794912885520747,0.261667448975991,1,0,0
"AGGF1",-0.627143623674812,9.25989137813093e-06,0.000141409170043078,1,0,0
"AGK",1.12816344070528,3.80222585619082e-10,1.85330857937621e-08,1,0,0
"AGL",0.450488605181133,0.00396343398643769,0.0261869919964054,1,0,0
"AGMAT",-0.731673073737967,1.54751635861126e-05,0.000221261825599093,1,0,0
"AGMO",-0.119820329631544,0.376291684856751,0.656481022580431,1,0,0
"AGO1",0.862765626455759,5.33385765663751e-11,3.36849759688967e-09,1,0,0
"AGO2",-0.969106598444277,4.4228648402802e-10,2.12111577943921e-08,1,0,0
"AGO2",-0.63960358702822,6.16350048076128e-08,1.69124055924758e-06,1,0,0
"AGO3",0.438281651979583,0.00364543615604395,0.0244934023030838,1,0,0
"AGO4",-0.618572545937075,7.88890027194185e-05,0.000926316806734443,1,0,0
"AGPAT1",-0.301459831301247,0.0265200969031745,0.119129359555756,1,0,0
"AGPAT1",-0.301459831301247,0.0265200969031745,0.119129359555756,1,0,0
"AGPAT1",-0.301459831301247,0.0265200969031745,0.119129359555756,1,0,0
"AGPAT1",-0.301459831301247,0.0265200969031745,0.119129359555756,1,0,0
"AGPAT1",-0.301459831301247,0.0265200969031745,0.119129359555756,1,0,0
"AGPAT2",-0.202582582390416,0.0293272290876942,0.128572202943165,1,0,0
"AGPAT3",-0.04925104284656,0.658129489889354,0.850196374684919,1,0,0
"AGPAT3",0.0243843502976482,0.858887617357154,0.94712223643286,1,0,0
"AGPAT4",-0.587156062860151,1.23063449007408e-05,0.00018157107719951,1,0,0
"AGPAT4-IT1",-0.117763438267724,0.239781524476875,0.516402875878721,1,0,0
"AGPAT5",-0.857851977619656,1.0128198453703e-11,7.67010757757337e-10,1,0,0
"AGPS",0.543883527041505,1.29243469783491e-06,2.48285457519938e-05,1,0,0
"AGR2",-0.170047712691314,0.138551072515222,0.376212542036295,1,0,0
"AGR3",-0.0584570365245527,0.449238788047266,0.716104224781899,1,0,0
"AGRN",-0.337880310828491,0.0238545834290164,0.109965712295896,1,0,0
"AGRP",-0.176140512690225,0.104383104191711,0.313875211566764,1,0,0
"AGT",-0.304349995089424,0.00426283477880818,0.0278121699118226,1,0,0
"AGTPBP1",1.21004757963443,3.26346619297585e-11,2.14959787308091e-09,1,0,0
"AGTR1",0.108519647056643,0.353508793756595,0.635637714036264,1,0,0
"AGTR2",-0.0115187914652179,0.924753740181984,0.973517800223912,1,0,0
"AGTRAP",-0.475821257173317,0.0203922111188398,0.0977706504121285,1,0,0
"AGXT",-0.239838878818026,0.0435501307348465,0.171587077466858,1,0,0
"AGXT2",-0.0929562722350337,0.28660545778604,0.569764548319148,1,0,0
"AHCY",0.385573319216751,0.00263853268033792,0.0186685413990075,1,0,0
"AHCYL1",0.39576235447271,0.000142025365719623,0.00153465820914732,1,0,0
"AHDC1",-0.393064787612582,3.54488132178073e-05,0.000458542585838161,1,0,0
"AHI1",0.452934250137575,0.00210215022833354,0.0154525622144995,1,0,0
"AHNAK",-0.25981670975076,0.0212209464974035,0.100717197260613,1,0,0
"AHNAK2",-0.0770828302592736,0.469600693959329,0.732022823395754,1,0,0
"AHR",0.423628304293977,0.0021542210265535,0.0157812363411284,1,0,0
"AHSA1",-0.220809515710518,0.0295532350913373,0.129288169540815,1,0,0
"AHSA2P",-0.0630239586048837,0.793523752013869,0.917778226233393,1,0,0
"AHSG",-0.107725354110525,0.334771886555457,0.617787790424458,1,0,0
"AHSP",-0.0409932331198544,0.72173317504522,0.883537322398273,1,0,0
"AICDA",-0.204808871823293,0.0974840019203495,0.299843120256909,1,0,0
"AIDA",0.151910429151243,0.13140117341244,0.364118906137516,1,0,0
"AIF1",0.00740770655926859,0.938825417690666,0.978877638821274,1,0,0
"AIF1",0.00740770655926859,0.938825417690666,0.978877638821274,1,0,0
"AIF1",0.010791952467617,0.913191750993389,0.969014072464311,1,0,0
"AIF1",0.00819412652395535,0.932947478092833,0.976550474062499,1,0,0
"AIF1",0.00740770655926859,0.938825417690666,0.978877638821274,1,0,0
"AIF1",0.00740770655926859,0.938825417690666,0.978877638821274,1,0,0
"AIF1L",0.0717293216316053,0.536354281009839,0.777088320720527,1,0,0
"AIFM1",0.244829140538906,0.0984665468561256,0.301562997427264,1,0,0
"AIFM2",-0.406290001177259,0.00309248886917939,0.021353506207185,1,0,0
"AIFM3",-0.207721063481826,0.179690154712158,0.439618403580536,1,0,0
"AIG1",3.47770315862039,7.38893436145612e-18,2.5395672670397e-15,1,0,0
"AIM2",-0.0456257713232411,0.699631425189758,0.871705102390595,1,0,0
"AIMP1",0.423711631810207,0.00104443521982774,0.00854432151075737,1,0,0
"AIMP2",-0.255944215272025,0.00386866328344563,0.0256715494144188,1,0,0
"AIP",0.653672706851857,5.10534655987815e-08,1.43091148197066e-06,1,0,0
"AIPL1",-0.0743253682828779,0.473508936117056,0.734759026069753,1,0,0
"AIRE",0.134433040524538,0.13102857327109,0.363405701069523,1,0,0
"AJAP1",-0.0257348352188798,0.874034697880318,0.954053713278685,1,0,0
"AJM1",-0.223203397703404,0.0532056681604698,0.197967159179806,1,0,0
"AJUBA",0.456131540153333,0.000286770701006465,0.00282539225943838,1,0,0
"AK1",-0.109492920989019,0.368284462258336,0.649613712304017,1,0,0
"AK3",0.813377726652222,1.05118216350739e-07,2.70837261224293e-06,1,0,0
"AK4",0.688660596053788,1.15755789620671e-08,3.87662596632823e-07,1,0,0
"AK5",0.218039447013718,0.0960072526210215,0.296966704960269,1,0,0
"AK7",-0.0605816447714043,0.500534751271965,0.753112719487834,1,0,0
"AK8",0.089062563451022,0.303130786175397,0.587012261486105,1,0,0
"AK9",0.0132884878646626,0.940097845505707,0.97919858152303,1,0,0
"AKAIN1",-0.29832722978824,0.127084018050904,0.356741440151825,1,0,0
"AKAP1",0.197566545437981,0.0204534518759869,0.0979154222531063,1,0,0
"AKAP10",-0.630618944734384,3.27089002514413e-05,0.000427119606619953,1,0,0
"AKAP11",-0.304269844754168,0.016449897410463,0.0828396871848215,1,0,0
"AKAP12",0.111915971174902,0.304903241437767,0.589053331033356,1,0,0
"AKAP13",-0.454177102897011,0.000572704876405731,0.00510927077508255,1,0,0
"AKAP14",0.0567440116183766,0.571040379858095,0.797959816229711,1,0,0
"AKAP17A",-0.167898820068491,0.207927617363176,0.477879680233246,1,0,0
"AKAP3",0.260106247994725,0.0948253545930156,0.294384966047772,1,0,0
"AKAP4",-0.0802350399636653,0.366949914761881,0.648202949924048,1,0,0
"AKAP5",-0.0508901883781476,0.676702646715004,0.860456386203397,1,0,0
"AKAP6",0.0150902062492477,0.895852753971114,0.96210682241217,1,0,0
"AKAP7",-1.05171977188075,7.87661797511014e-10,3.52521390627279e-08,1,0,0
"AKAP8",-0.386889450316943,0.000168649935528765,0.00178002039237121,1,0,0
"AKAP8L",0.0753011411476017,0.34285050152009,0.625737983479667,1,0,0
"AKAP9",0.835308431214305,8.54866390929146e-09,2.94382602970122e-07,1,0,0
"AKIP1",-0.680922715580267,4.90255705680747e-05,0.000609178219501381,1,0,0
"AKIRIN1",1.12496347755511,2.7568911972403e-15,5.01074611462361e-13,1,0,0
"AKIRIN2",-0.27703330380454,0.0618701807364555,0.220301067907195,1,0,0
"AKNA",0.151204108314858,0.217417873107754,0.489452664165026,1,0,0
"AKNA",0.073210591626907,0.545813928346888,0.782743959373988,1,0,0
"AKNAD1",-0.0876670782327502,0.551350531162153,0.786110299428805,1,0,0
"AKR1A1",0.655632437708164,6.93961532114857e-05,0.000828135665866956,1,0,0
"AKR1B1",-0.334328203163867,0.000431630219135835,0.00401434821498804,1,0,0
"AKR1B10",-0.264739452146866,0.0255898893180418,0.116059304311068,1,0,0
"AKR1B15",0.00575399741368443,0.971200019266992,0.990301517749092,1,0,0
"AKR1C1",-0.220006204546837,0.309239680450601,0.593464710298757,1,0,0
"AKR1C2",0.202234251186172,0.267238718598501,0.549242415099925,1,0,0
"AKR1C3",-0.304637508832842,0.0473549258524129,0.182294540404782,1,0,0
"AKR1C4",0.00177817647406675,0.991272412014446,0.997593302526485,1,0,0
"AKR1C6P",0.0225417731630198,0.843648676050721,0.940414100715565,1,0,0
"AKR1C8P",0.0140838703564832,0.904695681146245,0.965023323548607,1,0,0
"AKR1D1",-0.263842972783635,0.0197201690716098,0.0952297852033239,1,0,0
"AKR1E2",0.103314921756291,0.313398639898198,0.597689240813365,1,0,0
"AKR7A2",-0.432768886424079,0.000994757405976372,0.00819291979051231,1,0,0
"AKR7A2P1",-0.156364767877551,0.464290986606371,0.727827670931608,1,0,0
"AKR7A3",-0.463242721344906,0.0127202801363359,0.0678765187171501,1,0,0
"AKR7L",-0.587122979000178,0.00143784100969259,0.0112281854670387,1,0,0
"AKT1",0.194375428927756,0.160199514662399,0.410973727595213,1,0,0
"AKT1S1",-0.184222576347338,0.201760906450454,0.469656845582339,1,0,0
"AKT2",-0.24634144306697,0.010760526503256,0.0595613100166004,1,0,0
"AKT3",-4.38846107976399,3.17216130344846e-18,1.14148840675836e-15,1,0,0
"AKTIP",0.977072828850596,0.000193053710286061,0.0020040582351225,1,0,0
"ALAD",-0.192768694108728,0.0642897347433346,0.226450053063551,1,0,0
"ALAS1",-0.225741544580901,0.106479246232584,0.318268354624398,1,0,0
"ALAS2",-0.0540650293648381,0.729650851854321,0.887549580222124,1,0,0
"ALB",-0.135337331261443,0.225329678652562,0.498201460628307,1,0,0
"ALCAM",1.24637038907744,8.00196316799474e-15,1.28841218972485e-12,1,0,0
"ALDH16A1",-0.917395642211043,6.99012304066154e-07,1.44316298448652e-05,1,0,0
